ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,-3.5,56.5,POINT (-3.5 56.5),EU,TF,667.6714153110629,C,0.0,38.014076,38.014076
grid_000001,8.5,37.0,POINT (8.5 37),AF,TF,55.91237758063551,C,0.0,62.78714,62.78714
grid_000002,28.0,44.5,POINT (28 44.5),EU,TF,416.7041440822,C,0.0,143.78802,36.211975
grid_000003,-3.5,47.5,POINT (-3.5 47.5),EU,TF,333.7299105868231,C,0.0,39.05499,39.05499
grid_000004,14.5,47.5,POINT (14.5 47.5),EU,TF,333.78012282638394,C,0.0,119.235016,60.764984
grid_000005,37.0,38.5,POINT (37 38.5),AT,NF,96.64915097653336,C,0.0,118.44498,61.555023
grid_000006,-6.5,53.5,POINT (-6.5 53.5),EU,NF,333.7094511477977,C,0.0,37.069683,37.069683
grid_000007,40.0,35.5,POINT (40 35.5),AR,NF,324.45154478671293,C,0.0,110.17623,69.82377
grid_000008,10.0,43.0,POINT (10 43),EU,TF,447.9996069428333,C,0.0,81.977715,81.977715
grid_000009,16.0,49.0,POINT (16 49),EU,TF,166.9915420334737,C,0.0,10.432371,10.432371
grid_000010,5.5,56.5,POINT (5.5 56.5),EU,TF,667.6463091917724,C,0.0,38.61721,38.61721
grid_000011,43.0,40.0,POINT (43 40),EU,NF,199.86868014628277,C,0.0,110.96171,69.03829
grid_000012,4.0,56.5,POINT (4 56.5),EU,TF,667.6504935450552,C,0.0,38.609344,38.609344
grid_000013,23.5,38.5,POINT (23.5 38.5),AS,NF,47.87308814133133,C,0.0,131.06837,48.931625
grid_000014,20.5,40.0,POINT (20.5 40),EU,NF,169.81338529996847,C,0.0,132.76811,47.231888
grid_000015,44.5,43.0,POINT (44.5 43),EU,SS,525.299039304103,C,0.0,105.16031,74.83969
grid_000016,19.0,52.0,POINT (19 52),EU,NF,166.7160068506583,C,0.0,32.41907,32.41907
grid_000017,13.0,41.5,POINT (13 41.5),EU,TF,298.32105681367625,C,0.0,122.320625,57.679375
grid_000018,-3.5,41.5,POINT (-3.5 41.5),EU,SS,604.2547183855363,C,0.0,42.263374,42.263374
grid_000019,25.0,43.0,POINT (25 43),EU,TF,311.1646487791121,C,0.0,138.10596,41.894043
grid_000020,-3.5,40.0,POINT (-3.5 40),EU,TF,439.8853122508196,C,0.0,43.869072,43.869072
grid_000021,31.0,38.5,POINT (31 38.5),AT,NF,234.01325648109588,C,0.0,133.40915,46.59085
