ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,79.286415,5.7135773
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,161.2544,44.254395
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,173.79485,4.7948456
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,1.4715233,2.471527
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,121.34847,1.3484726
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,161.0057,7.005707
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,126.495224,2.504776
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,108.210526,15.7894745
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,2.5678551,17.432144
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,10.594053,14.405945
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,141.65552,9.344482
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,179.56943,12.4305725
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,178.43964,5.439636
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,135.20325,1.2032471
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,140.70609,6.293915
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,139.1314,13.868607
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,145.82085,6.8208466
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,165.3241,0.32409668
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,142.57533,3.4246674
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,140.95366,2.046341
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,142.55957,9.55957
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,87.76118,32.238823
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,140.39438,0.39437866
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,150.11018,7.1101837
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,85.99169,22.008308
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,162.56789,3.5678864
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,136.4141,2.414093
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,142.78174,9.781738
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,93.029366,17.970642
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,134.38939,3.610611
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,142.74905,3.250946
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,134.60515,9.394852
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,138.63313,6.366867
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,144.5509,8.449097
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,133.56058,0.4394226
