ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,112.89046,27.890465
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,138.72545,21.725449
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,164.21684,4.7831573
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,176.03171,2.9682922
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,132.08252,12.08252
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,136.20883,17.791168
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,131.35632,2.3563232
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,135.08157,11.0815735
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,8.694366,11.305634
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,7.34513,17.65487
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,144.03648,6.963516
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,17.98087,5.9808693
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,139.29178,33.70822
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,141.50044,7.5004425
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,143.30952,3.6904755
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,144.577,8.423004
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,142.19592,3.1959229
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,143.00795,21.99205
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,146.66031,0.66030884
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,143.38463,0.3846283
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,140.99643,7.9964294
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,133.57538,13.575378
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,144.61316,4.613159
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,144.62585,1.6258545
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,132.85854,24.858536
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,134.31439,24.685608
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,138.83638,4.83638
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,144.28142,11.281418
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,138.60352,27.603508
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,143.72949,5.729492
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,146.5698,0.5697937
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,146.38342,2.3834229
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,141.05362,3.9463806
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,139.58908,13.410919
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,141.83942,7.8394165
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,143.92354,7.076462
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,149.00705,4.9929504
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,111.34415,14.344147
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,136.08376,23.083755
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,162.14368,13.856323
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,111.378365,25.378365
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,148.67332,0.6733246
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,138.70724,23.707245
