ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,10.0,40.0,POINT (10 40),EU,SS,132.98618950531963,C,0.0,155.19725,24.80275
grid_000001,10.5,40.0,POINT (10.5 40),EU,TF,115.19733968340643,C,0.0,12.508876,12.508876
grid_000009,14.5,40.0,POINT (14.5 40),EU,TF,137.0855456947743,C,0.0,12.726929,12.726929
grid_000010,15.0,40.0,POINT (15 40),EU,TF,143.31921309463843,C,0.0,12.087216,12.087216
grid_000011,15.5,40.0,POINT (15.5 40),EU,NF,161.24341589842652,C,0.0,134.32681,45.673187
grid_000012,16.0,40.0,POINT (16 40),EU,NF,182.6686520273247,C,0.0,138.21198,41.788025
grid_000013,10.0,40.5,POINT (10 40.5),EU,TF,181.63477992652017,C,0.0,11.754351,11.754351
grid_000014,10.5,40.5,POINT (10.5 40.5),EU,TF,168.94603838330008,C,0.0,12.328064,12.328064
grid_000015,11.0,40.5,POINT (11 40.5),EU,TF,159.4030765870347,C,0.0,12.667181,12.667181
grid_000017,12.0,40.5,POINT (12 40.5),EU,TF,165.5150027955846,C,0.0,12.458306,12.458306
grid_000018,12.5,40.5,POINT (12.5 40.5),EU,TF,183.13452000372772,C,0.0,11.668507,11.668507
grid_000019,13.0,40.5,POINT (13 40.5),EU,TF,189.67312198758617,C,0.0,11.240445,11.240445
grid_000020,13.5,40.5,POINT (13.5 40.5),EU,TF,209.05725942218797,C,0.0,9.911276,9.911276
grid_000021,14.0,40.5,POINT (14 40.5),EU,TF,197.59831414742828,C,0.0,10.696642,10.696642
grid_000022,14.5,40.5,POINT (14.5 40.5),EU,TF,192.6035965069483,C,0.0,11.039482,11.039482
grid_000023,15.0,40.5,POINT (15 40.5),EU,NF,197.05686984683723,C,0.0,175.53314,4.466858
grid_000024,15.5,40.5,POINT (15.5 40.5),EU,NF,210.35882123557042,C,0.0,137.05301,42.94699
grid_000025,16.0,40.5,POINT (16 40.5),EU,NF,223.5184618878669,C,0.0,138.76593,41.23407
grid_000026,10.0,41.0,POINT (10 41),EU,TF,233.681265985853,C,0.0,69.29674,69.29674
grid_000027,10.5,41.0,POINT (10.5 41),EU,TF,222.09208043317653,C,0.0,8.832456,8.832456
grid_000028,11.0,41.0,POINT (11 41),EU,TF,214.84355281648652,C,0.0,9.475587,9.475587
grid_000029,11.5,41.0,POINT (11.5 41),EU,TF,214.08661032533422,C,0.0,9.53345,9.53345
grid_000030,12.0,41.0,POINT (12 41),EU,TF,220.3710546363588,C,0.0,8.987434,8.987434
grid_000031,12.5,41.0,POINT (12.5 41),EU,SS,229.935544627281,C,0.0,107.82312,72.17688
grid_000032,13.0,41.0,POINT (13 41),EU,NF,243.72389690983024,C,0.0,139.10175,40.898254
grid_000033,13.5,41.0,POINT (13.5 41),EU,TF,262.8561145009595,C,0.0,5.1741214,5.1741214
grid_000034,14.0,41.0,POINT (14 41),EU,NF,251.99546135331116,C,0.0,139.18004,40.81996
grid_000035,14.5,41.0,POINT (14.5 41),EU,TF,248.1272134562757,C,0.0,2.8527195,2.8527195
grid_000036,15.0,41.0,POINT (15 41),EU,NF,251.57424764317304,C,0.0,148.26735,31.73265
grid_000037,15.5,41.0,POINT (15.5 41),EU,NF,262.0479395915298,C,0.0,138.86215,41.137848
grid_000038,16.0,41.0,POINT (16 41),EU,NF,263.1339126662009,C,0.0,139.25711,40.74289
grid_000039,10.0,41.5,POINT (10 41.5),EU,TF,287.0384121338775,C,0.0,2.6797588,2.6797588
grid_000040,10.5,41.5,POINT (10.5 41.5),EU,TF,275.22741105122867,C,0.0,3.8990273,3.8990273
grid_000041,11.0,41.5,POINT (11 41.5),EU,TF,270.32335826851335,C,0.0,4.400806,4.400806
grid_000042,11.5,41.5,POINT (11.5 41.5),EU,TF,269.5478881412062,C,0.0,4.4804945,4.4804945
grid_000043,12.0,41.5,POINT (12 41.5),EU,SS,275.4384508031141,C,0.0,153.94897,26.051025
grid_000044,12.5,41.5,POINT (12.5 41.5),EU,TF,283.1516546671844,C,0.0,12.350282,12.350282
grid_000045,13.0,41.5,POINT (13 41.5),EU,TF,298.32105681367625,C,0.0,1.5275953,1.5275953
