ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,10.0,40.0,POINT (10 40),EU,SS,132.98618950531963,C,0.0,178.31992,1.6800842
grid_000001,10.2,40.0,POINT (10.2 40),EU,TF,124.05485540815897,C,0.0,5.785386,5.785386
grid_000002,10.4,40.0,POINT (10.4 40),EU,TF,117.59615159553412,C,0.0,3.6814253,3.6814253
grid_000003,10.6,40.0,POINT (10.6 40),EU,TF,113.10279692284229,C,0.0,4.0874405,4.0874405
grid_000004,10.8,40.0,POINT (10.8 40),EU,TF,107.72962384777578,C,0.0,4.87098,4.87098
grid_000005,11.0,40.0,POINT (11 40),EU,TF,104.05705813021233,C,0.0,4.3854165,4.3854165
grid_000006,11.2,40.0,POINT (11.2 40),EU,TF,103.21147309184569,C,0.0,3.9087343,3.9087343
grid_000007,11.4,40.0,POINT (11.4 40),EU,TF,102.7713361780553,C,0.0,3.8389485,3.8389485
grid_000008,11.6,40.0,POINT (11.6 40),EU,TF,104.98884747004878,C,0.0,3.6501577,3.6501577
grid_000009,11.8,40.0,POINT (11.8 40),EU,TF,108.07804629063787,C,0.0,3.1993217,3.1993217
grid_000010,12.0,40.0,POINT (12 40),EU,TF,111.32820849364259,C,0.0,2.531172,2.531172
grid_000011,12.2,40.0,POINT (12.2 40),EU,TF,117.04108659755465,C,0.0,1.6888964,1.6888964
grid_000012,12.4,40.0,POINT (12.4 40),EU,TF,126.98895546668074,C,0.0,0.30009022,0.30009022
grid_000013,12.6,40.0,POINT (12.6 40),EU,TF,128.62289590093098,C,0.0,179.5641,0.43589783
grid_000014,12.8,40.0,POINT (12.8 40),EU,TF,131.65916800048913,C,0.0,178.45613,1.543869
grid_000015,13.0,40.0,POINT (13 40),EU,TF,136.81193511361965,C,0.0,177.22443,2.7755737
grid_000016,13.2,40.0,POINT (13.2 40),EU,TF,143.85391813884328,C,0.0,175.74774,4.2522583
grid_000017,13.4,40.0,POINT (13.4 40),EU,TF,153.89394152334918,C,0.0,173.52171,6.4782867
grid_000018,13.6,40.0,POINT (13.6 40),EU,TF,153.24762818554322,C,0.0,171.53795,8.462051
grid_000019,13.8,40.0,POINT (13.8 40),EU,TF,147.45457011417975,C,0.0,169.95444,10.045563
grid_000020,14.0,40.0,POINT (14 40),EU,TF,144.01008945301376,C,0.0,168.40219,11.597809
grid_000021,14.2,40.0,POINT (14.2 40),EU,TF,139.7319869705538,C,0.0,166.28328,13.716721
grid_000022,14.4,40.0,POINT (14.4 40),EU,TF,137.43432844851188,C,0.0,162.77798,17.222015
grid_000023,14.6,40.0,POINT (14.6 40),EU,TF,137.27762105245017,C,0.0,157.44804,22.551956
grid_000024,14.8,40.0,POINT (14.8 40),EU,TF,139.26909280641016,C,0.0,149.2964,30.703598
grid_000025,15.0,40.0,POINT (15 40),EU,TF,143.31921309463843,C,0.0,138.48218,41.517822
grid_000026,15.2,40.0,POINT (15.2 40),EU,TF,149.26047540977885,C,0.0,130.64954,49.350464
grid_000027,15.4,40.0,POINT (15.4 40),EU,NF,156.87813651113072,C,0.0,145.92847,34.071533
grid_000028,15.6,40.0,POINT (15.6 40),EU,NF,165.94145349257667,C,0.0,135.68233,44.317673
grid_000029,15.8,40.0,POINT (15.8 40),EU,NF,176.2274779375276,C,0.0,126.01552,53.98448
grid_000030,16.0,40.0,POINT (16 40),EU,NF,182.6686520273247,C,0.0,125.6163,54.383698
grid_000031,10.0,40.2,POINT (10 40.2),EU,TF,151.59781583850145,C,0.0,171.09756,8.902435
grid_000032,10.2,40.2,POINT (10.2 40.2),EU,TF,144.345195185459,C,0.0,176.06358,3.9364166
grid_000033,10.4,40.2,POINT (10.4 40.2),EU,TF,138.8499596884697,C,0.0,176.26125,3.7387543
grid_000034,10.6,40.2,POINT (10.6 40.2),EU,TF,134.36672234466042,C,0.0,2.58719,2.58719
grid_000035,10.8,40.2,POINT (10.8 40.2),EU,TF,128.9935808552613,C,0.0,5.8292913,5.8292913
grid_000036,11.0,40.2,POINT (11 40.2),EU,TF,126.17657897699905,C,0.0,5.822723,5.822723
grid_000037,11.2,40.2,POINT (11.2 40.2),EU,TF,125.4037316034534,C,0.0,5.1779766,5.1779766
grid_000038,11.4,40.2,POINT (11.4 40.2),EU,TF,124.96958872221904,C,0.0,5.0393643,5.0393643
grid_000039,11.6,40.2,POINT (11.6 40.2),EU,TF,126.88586781629374,C,0.0,4.775725,4.775725
grid_000040,11.8,40.2,POINT (11.8 40.2),EU,TF,129.99712463456208,C,0.0,4.139851,4.139851
grid_000041,12.0,40.2,POINT (12 40.2),EU,TF,132.8703831140109,C,0.0,3.2737315,3.2737315
grid_000042,12.2,40.2,POINT (12.2 40.2),EU,TF,137.67860571627526,C,0.0,2.3342407,2.3342407
grid_000043,12.4,40.2,POINT (12.4 40.2),EU,TF,149.1011310094924,C,0.0,0.9445529,0.9445529
grid_000044,12.6,40.2,POINT (12.6 40.2),EU,TF,150.7101874417047,C,0.0,0.37390763,0.37390763
grid_000045,12.8,40.2,POINT (12.8 40.2),EU,TF,153.30217622381934,C,0.0,179.13795,0.8620453
grid_000046,13.0,40.2,POINT (13 40.2),EU,TF,157.736859339019,C,0.0,177.67613,2.3238678
grid_000047,13.2,40.2,POINT (13.2 40.2),EU,TF,163.86467730409115,C,0.0,176.39384,3.6061554
grid_000048,13.4,40.2,POINT (13.4 40.2),EU,TF,176.08797909991785,C,0.0,174.9296,5.070404
grid_000049,13.6,40.2,POINT (13.6 40.2),EU,TF,175.44166576427895,C,0.0,176.49841,3.501587
grid_000050,13.8,40.2,POINT (13.8 40.2),EU,TF,169.22849231373664,C,0.0,179.32935,0.6706543
grid_000051,14.0,40.2,POINT (14 40.2),EU,TF,165.32230959417765,C,0.0,179.42447,0.575531
grid_000052,14.2,40.2,POINT (14.2 40.2),EU,TF,161.5686113480964,C,0.0,176.03493,3.9650726
grid_000053,14.4,40.2,POINT (14.4 40.2),EU,TF,159.59143875233036,C,0.0,172.1772,7.8227997
grid_000054,14.6,40.2,POINT (14.6 40.2),EU,TF,159.45689896799232,C,0.0,169.83784,10.162155
grid_000055,14.8,40.2,POINT (14.8 40.2),EU,TF,161.16960724899923,C,0.0,167.38657,12.613434
grid_000056,15.0,40.2,POINT (15 40.2),EU,TF,164.6719272805179,C,0.0,173.04146,6.958542
grid_000057,15.2,40.2,POINT (15.2 40.2),EU,SS,169.85317484825794,C,0.0,136.86621,43.13379
grid_000058,15.4,40.2,POINT (15.4 40.2),EU,SS,176.56558519663224,C,0.0,138.21936,41.78064
grid_000059,15.6,40.2,POINT (15.6 40.2),EU,NF,184.64221290371594,C,0.0,137.46571,42.534286
grid_000060,15.8,40.2,POINT (15.8 40.2),EU,NF,193.91263332011653,C,0.0,134.9014,45.098602
grid_000061,16.0,40.2,POINT (16 40.2),EU,NF,203.3534133869033,C,0.0,130.38531,49.614685
grid_000062,10.0,40.4,POINT (10 40.4),EU,TF,171.48792413786344,C,0.0,154.6964,25.303604
grid_000063,10.2,40.4,POINT (10.2 40.4),EU,TF,165.13027896952164,C,0.0,179.77435,0.22564697
grid_000064,10.4,40.4,POINT (10.4 40.4),EU,TF,160.36310719421397,C,0.0,0.87607515,0.87607515
grid_000065,10.6,40.4,POINT (10.6 40.4),EU,TF,155.62896851485314,C,0.0,5.7352324,5.7352324
grid_000066,10.8,40.4,POINT (10.8 40.4),EU,TF,150.46357583519568,C,0.0,7.614229,7.614229
grid_000067,11.0,40.4,POINT (11 40.4),EU,TF,148.32310367366347,C,0.0,7.2317367,7.2317367
grid_000068,11.2,40.4,POINT (11.2 40.4),EU,TF,147.5967220291745,C,0.0,6.940432,6.940432
grid_000069,11.4,40.4,POINT (11.4 40.4),EU,TF,147.17134367953128,C,0.0,6.940015,6.940015
grid_000070,11.6,40.4,POINT (11.6 40.4),EU,TF,148.78287077675563,C,0.0,6.4461064,6.4461064
grid_000071,11.8,40.4,POINT (11.8 40.4),EU,TF,151.89412567193853,C,0.0,5.1655693,5.1655693
grid_000072,12.0,40.4,POINT (12 40.4),EU,TF,154.6016276588215,C,0.0,3.669353,3.669353
grid_000073,12.2,40.4,POINT (12.2 40.4),EU,TF,158.74106594827333,C,0.0,3.1687496,3.1687496
grid_000074,12.4,40.4,POINT (12.4 40.4),EU,TF,171.2138361759679,C,0.0,3.3859048,3.3859048
grid_000075,12.6,40.4,POINT (12.6 40.4),EU,TF,172.8290038991056,C,0.0,3.7927485,3.7927485
grid_000076,12.8,40.4,POINT (12.8 40.4),EU,TF,175.08730425436457,C,0.0,0.55808425,0.55808425
grid_000077,13.0,40.4,POINT (13 40.4),EU,TF,178.97179285509307,C,0.0,176.6104,3.3896027
grid_000078,13.2,40.4,POINT (13.2 40.4),EU,TF,184.37969885913594,C,0.0,176.32776,3.6722412
grid_000079,13.4,40.4,POINT (13.4 40.4),EU,TF,198.28275283340642,C,0.0,178.3541,1.6459045
grid_000080,13.6,40.4,POINT (13.6 40.4),EU,TF,195.23291031185138,C,0.0,2.6920507,2.6920507
grid_000081,13.8,40.4,POINT (13.8 40.4),EU,TF,191.1790416627914,C,0.0,5.253326,5.253326
grid_000082,14.0,40.4,POINT (14 40.4),EU,NF,186.79904085540235,C,0.0,153.96257,26.03743
