ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,96.59982,11.599831
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,123.18139,6.181389
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,164.28922,4.710785
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,174.2086,4.791397
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,125.21408,5.214081
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,153.4294,0.5706024
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,134.70712,5.707123
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,127.39369,3.393692
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,13.911255,6.088745
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,20.04484,4.955158
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,151.80759,0.80758667
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,4.696416,7.303584
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,169.61491,3.385086
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,140.17953,6.179535
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,149.79268,2.7926788
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,153.20691,0.20690918
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,144.36223,5.3622284
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,162.65663,2.3433685
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,149.16971,3.1697083
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,146.89404,3.894043
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,139.49536,6.4953613
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,126.3047,6.3047028
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,145.03244,5.03244
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,147.03674,4.036743
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,116.12732,8.127319
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,158.07149,0.9285126
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,140.25835,6.2583466
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,138.77582,5.775818
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,118.959915,7.9599075
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,143.86009,5.860092
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,149.13855,3.1385498
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,147.73672,3.7367249
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,148.24246,3.2424622
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,153.47992,0.47991943
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,140.07779,6.0777893
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,151.83669,0.8366852
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,153.07913,0.9208679
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,107.13019,10.130188
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,120.07179,7.0717926
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,171.90466,4.095337
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,93.48296,7.4829636
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,147.95679,0.04321289
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,121.33858,6.3385773
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,127.56848,4.5684814
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,124.07395,5.0739517
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,126.75821,4.758209
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,98.99456,5.9945526
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,130.20978,6.209778
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,4.9289827,6.0710163
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,12.199018,6.8009825
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,28.360079,6.639921
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,21.05579,5.94421
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,7.510013,6.489986
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,10.455692,6.5443077
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,9.46829,6.5317097
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,158.49693,2.503067
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,116.81197,6.8119736
wsm143580,12.3,43.45,POINT (12.3 43.45),EU,NF,493.0,C,118.0,123.794754,5.794754
wsm144225,13.86,43.53,POINT (13.86 43.53),EU,TF,533.0,C,50.999996,42.39241,8.607586
wsm144249,11.05,44.28,POINT (11.05 44.28),EU,TF,580.0,C,165.0,162.65189,2.348114
wsm144308,10.71,44.42,POINT (10.71 44.42),EU,TF,596.0,C,18.0,11.621747,6.378253
