ID,LON,LAT,QUALITY,PLATE,DIST,AZI,AZI_PRED,ABS_ERROR_DEG
wsm157009,23.43,38.51,C,AS,43.0,98.00000012142895,98.0,1.2142895400302223e-07
wsm157412,16.54,39.93,C,EU,148.0,112.99999917316029,113.0,8.268397095889668e-07
wsm157455,12.28,43.53,C,EU,501.0,135.0,135.0,0.0
wsm157518,15.52,42.09,C,EU,379.0,155.00000065905658,155.0,6.590565817532479e-07
wsm157527,29.52,37.61,C,AT,111.0,53.00000012142896,53.0,1.2142896110844958e-07
wsm157769,10.89,44.16,C,EU,567.0,122.99999969944032,123.0,3.005596767025054e-07
wsm157795,26.5,40.23,C,AT,37.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm157796,26.33,40.18,C,AT,32.0,84.00000030999979,84.0,3.099997911704122e-07
wsm157845,23.96,40.46,C,EU,60.0,109.00000020384428,109.0,2.0384428012221179e-07
wsm157910,34.87,36.44,C,AT,118.0,9.00000001366144,9.0,1.3661439979273382e-08
wsm157990,16.56,39.11,C,EU,121.0,44.000000046732794,43.999996,3.861430059259874e-06
wsm158089,21.33,39.33,C,EU,101.0,133.00000014345446,133.0,1.4345445720209682e-07
wsm158093,14.26,38.55,C,AF,21.0,126.99999987857103,127.0,1.2142896821387694e-07
wsm158346,11.94,44.26,C,EU,579.0,39.00000030999979,39.0,3.099997911704122e-07
wsm158387,21.13,40.78,C,EU,254.0,58.0000000170005,57.999996,3.831697767964215e-06
wsm158437,12.18,38.47,C,AF,47.0,174.9999998584472,175.0,1.4155278904581792e-07
wsm158444,21.46,38.13,C,AS,34.0,73.99999986078107,74.0,1.3921892616508558e-07
wsm158606,40.28,39.18,C,AT,28.0,88.00000014345447,87.99999,7.772849002662952e-06
wsm158686,26.3,38.78,C,AS,64.0,109.00000020384428,109.0,2.0384428012221179e-07
wsm158754,11.26,43.59,C,EU,502.0,129.0000003099998,129.0,3.099997911704122e-07
wsm158759,28.92,37.05,C,AT,46.0,79.00000049658536,79.0,4.965853577232338e-07
wsm158934,12.32,43.63,C,EU,513.0,127.99999983712034,128.0,1.6287965820538375e-07
wsm158966,12.34,43.63,C,EU,513.0,126.99999987857103,127.0,1.2142896821387694e-07
wsm159435,36.62,40.8,C,EU,38.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm159515,28.99,39.12,C,AT,134.0,119.99999977735398,120.0,2.2264602250743337e-07
wsm159732,20.0,38.11,C,EU,23.0,73.99999986078107,74.0,1.3921892616508558e-07
wsm159777,24.47,39.03,C,AS,91.0,100.99999950341464,101.0,4.965853577232338e-07
wsm159785,24.07,35.63,C,AS,94.0,180.0,180.0,0.0
wsm159804,27.76,40.8,C,EU,24.0,117.00000033067508,117.0,3.306750784304313e-07
wsm159863,20.25,41.38,C,EU,313.0,20.00000065905659,20.0,6.590565888586752e-07
wsm159866,15.54,45.9,C,EU,774.0,12.000000300559677,12.0,3.005596767025054e-07
wsm159950,6.73,44.48,C,EU,698.0,172.99999983712033,173.0,1.6287967241623846e-07
wsm160238,24.1,39.53,C,AS,34.0,92.99999997008375,93.00001,7.659310782059947e-06
wsm160243,20.53,38.47,C,EU,8.0,69.99999934094342,70.0,6.590565817532479e-07
wsm160248,20.54,38.77,C,EU,34.0,64.00000020384427,64.0,2.0384426591135707e-07
wsm160254,20.52,38.6,C,EU,16.0,77.99999969944032,78.0,3.005596767025054e-07
wsm160281,20.55,38.46,C,AS,10.0,37.99999983712034,38.0,1.6287965820538375e-07
wsm160291,20.55,38.76,C,EU,34.0,59.00000066579973,59.0,6.657997317915942e-07
wsm160298,20.53,38.63,C,EU,19.0,72.00000033067509,72.0,3.3067509264128603e-07
wsm160371,20.49,38.75,C,EU,31.0,177.00000002991624,177.0,2.991623659909237e-08
wsm160374,20.47,38.78,C,EU,34.0,174.9999998584472,175.0,1.4155278904581792e-07
wsm160376,20.59,38.6,C,EU,20.0,67.00000082683971,67.0,8.268397095889668e-07
wsm160530,37.75,38.82,C,AT,94.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm160599,40.13,39.27,C,AT,31.0,178.00000014345446,178.0,1.4345445720209682e-07
wsm160637,40.22,39.26,C,AT,25.0,90.99999995326722,91.0,4.67327794240191e-08
wsm160651,15.21,42.43,C,EU,412.0,113.9999993456064,114.0,6.543936024172581e-07
wsm160654,15.08,42.34,C,EU,400.0,118.99999986078106,119.0,1.392189403759403e-07
wsm160659,15.22,42.34,C,EU,402.0,114.9999993409434,115.0,6.590565959641026e-07
wsm160694,40.31,39.16,C,AT,28.0,66.0000006543936,66.0,6.543936024172581e-07
wsm160720,37.92,38.88,C,AT,93.0,20.00000065905659,20.0,6.590565888586752e-07
wsm160762,21.06,37.8,C,AS,67.0,88.00000014345447,87.99999,7.772849002662952e-06
wsm160803,20.55,39.04,C,EU,64.0,55.00000032969657,55.0,3.29696568712734e-07
wsm160882,13.58,38.35,C,AF,37.0,137.99999997008376,138.0,2.991623659909237e-08
wsm160910,15.47,37.77,C,EU,14.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm160911,15.43,37.78,C,EU,12.0,137.99999997008376,138.0,2.991623659909237e-08
wsm161039,19.89,37.42,C,AF,55.0,62.000000227536525,62.000004,3.587160740892159e-06
wsm161108,12.03,36.46,C,AF,245.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm161129,20.2,38.3,C,EU,22.0,61.00000013921893,60.999996,3.953916198895513e-06
wsm161199,18.42,42.89,C,EU,416.0,15.000000222646023,15.0,2.2264602250743337e-07
wsm161247,34.33,39.72,C,AT,160.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm161302,14.67,36.14,C,AF,148.0,127.99999983712034,128.0,1.6287965820538375e-07
wsm161384,14.61,41.53,C,EU,308.0,119.99999977735398,120.0,2.2264602250743337e-07
wsm161516,21.91,38.35,C,AS,22.0,79.99999967030344,80.0,3.2969656160730665e-07
wsm161692,14.86,36.99,C,AF,60.0,149.00000066579972,149.0,6.657997175807395e-07
wsm161815,17.42,43.05,C,EU,434.0,177.00000002991624,177.0,2.991623659909237e-08
wsm161847,21.9,38.39,C,EU,23.0,80.99999998633857,80.99999,7.615733096599797e-06
wsm162142,11.17,43.41,C,EU,482.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm162163,21.24,40.75,C,EU,245.0,66.0000006543936,66.0,6.543936024172581e-07
wsm162169,16.73,38.27,C,EU,83.0,112.99999917316029,113.0,8.268397095889668e-07
wsm162289,7.29,44.41,C,EU,670.0,107.00000022753652,107.0,2.2753651762741356e-07
wsm162441,29.62,36.01,C,AT,38.0,178.00000014345446,178.0,1.4345445720209682e-07
wsm162476,19.3,41.29,C,EU,262.0,50.99999969000021,50.999996,3.504697474454588e-06
wsm162505,19.96,37.25,C,AF,69.0,44.000000046732794,43.999996,3.861430059259874e-06
wsm162557,19.83,37.65,C,AF,32.0,76.9999999829995,77.0,1.7000502339215018e-08
wsm163025,23.48,37.81,C,AS,84.0,79.00000049658536,79.0,4.965853577232338e-07
wsm163347,-1.2,46.08,C,EU,1096.0,132.00000002991624,132.0,2.991623659909237e-08
wsm163579,23.62,38.85,C,AS,37.0,110.00000065905658,110.0,6.590565817532479e-07
wsm163699,22.91,36.7,C,AS,117.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm163788,22.93,39.27,C,EU,43.0,112.00000082683971,112.0,8.268397095889668e-07
wsm163809,21.86,38.18,C,AS,33.0,45.0,45.0,0.0
wsm163810,21.0,41.26,C,EU,291.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm163812,20.98,41.11,C,EU,283.0,15.000000222646023,15.0,2.2264602250743337e-07
wsm163826,22.87,38.6,C,EU,7.0,90.0,90.0,0.0
wsm163879,15.81,36.77,C,AF,56.0,100.00000032969656,100.0,3.2969656160730665e-07
wsm163960,11.96,42.71,C,EU,407.0,117.00000033067508,117.0,3.306750784304313e-07
wsm164011,11.09,36.55,C,AF,242.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm164031,13.04,36.07,C,AF,252.0,150.000000222646,150.0,2.2264600829657866e-07
wsm164108,29.15,40.26,C,AT,48.0,74.99999977735398,75.0,2.2264602250743337e-07
wsm164152,21.62,44.46,C,EU,542.0,84.00000030999979,84.0,3.099997911704122e-07
wsm164202,23.73,39.23,C,AS,24.0,91.99999985654553,92.00001,7.772849002662952e-06
wsm164406,9.91,44.17,C,EU,576.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm164435,13.44,43.49,C,EU,518.0,139.0000001930428,139.0,1.9304280840515275e-07
wsm164440,29.25,40.66,C,AT,19.0,137.99999997008376,138.0,2.991623659909237e-08
wsm164495,14.02,41.32,C,EU,287.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm165075,7.37,44.89,C,EU,715.0,2.999999970083766,3.0,2.991623393455711e-08
wsm165180,37.59,47.06,C,EU,694.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm165205,14.88,41.78,C,EU,337.0,124.00000049658536,124.0,4.965853577232338e-07
wsm165495,13.22,42.64,C,EU,422.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm165498,13.28,42.6,C,EU,420.0,137.99999997008376,138.0,2.991623659909237e-08
wsm165503,13.15,42.68,C,EU,425.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165507,13.1,42.82,C,EU,438.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm165508,13.25,42.62,C,EU,421.0,149.00000066579972,149.0,6.657997175807395e-07
wsm165509,13.14,42.76,C,EU,433.0,177.00000002991624,177.0,2.991623659909237e-08
wsm165511,13.23,42.63,C,EU,421.0,152.99999966932492,153.0,3.306750784304313e-07
wsm165513,13.03,42.78,C,EU,432.0,167.9999996994403,168.0,3.005596909133601e-07
wsm165515,13.24,42.64,C,EU,423.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm165517,13.21,42.62,C,EU,420.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm165518,13.22,42.63,C,EU,421.0,156.0000006543936,156.0,6.543936024172581e-07
wsm165519,13.18,42.73,C,EU,431.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165520,13.04,42.85,C,EU,440.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm165521,13.29,42.46,C,EU,405.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm165522,13.19,42.66,C,EU,424.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm165524,13.19,42.8,C,EU,438.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm165525,13.16,42.78,C,EU,435.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm165526,13.19,42.81,C,EU,439.0,10.000000329696567,10.0,3.2969656693637717e-07
wsm165534,13.08,42.89,C,EU,445.0,133.00000014345446,133.0,1.4345445720209682e-07
wsm165537,13.24,42.8,C,EU,440.0,5.999999690000208,6.0,3.0999979205859063e-07
wsm165539,13.19,42.72,C,EU,430.0,164.999999777354,165.0,2.2264600829657866e-07
wsm165542,13.15,42.78,C,EU,435.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm165544,13.14,42.67,C,EU,423.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm165548,13.2,42.8,C,EU,439.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm165550,13.23,42.69,C,EU,428.0,175.9999998069572,176.0,1.9304280840515275e-07
wsm165551,13.33,42.63,C,EU,424.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165556,13.12,42.4,C,EU,394.0,140.9999996900002,141.0,3.099997911704122e-07
wsm165564,13.29,42.59,C,EU,419.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165566,13.28,42.66,C,EU,426.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm165570,13.24,42.52,C,EU,410.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm165573,13.21,42.75,C,EU,434.0,28.999999860781077,28.999998,1.768129710200128e-06
wsm165574,13.15,42.77,C,EU,434.0,171.99999987857103,172.0,1.2142896821387694e-07
wsm165583,13.16,42.69,C,EU,426.0,139.0000001930428,139.0,1.9304280840515275e-07
wsm165588,13.24,42.84,C,EU,444.0,155.00000065905658,155.0,6.590565817532479e-07
wsm165591,13.16,42.83,C,EU,441.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm165595,13.31,42.55,C,EU,415.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm165599,13.24,42.85,C,EU,445.0,158.9999993456064,159.0,6.543936024172581e-07
wsm165612,13.2,42.72,C,EU,430.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm165617,13.29,42.6,C,EU,420.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm165619,13.12,42.77,C,EU,433.0,157.0000008268397,157.0,8.268397095889668e-07
wsm165621,13.15,42.79,C,EU,436.0,28.999999860781077,28.999998,1.768129710200128e-06
wsm165624,13.14,42.82,C,EU,439.0,157.9999991731603,158.0,8.268397095889668e-07
wsm165629,13.19,42.76,C,EU,434.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165639,13.14,42.8,C,EU,437.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165670,13.13,42.83,C,EU,440.0,158.9999993456064,159.0,6.543936024172581e-07
wsm165671,13.22,42.85,C,EU,444.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm165673,13.23,42.75,C,EU,434.0,152.99999966932492,153.0,3.306750784304313e-07
wsm165674,13.26,42.82,C,EU,442.0,0.0,0.0,0.0
wsm165682,20.47,41.38,C,EU,324.0,22.00000082683971,21.999998,2.734188342401467e-06
wsm165686,13.31,42.62,C,EU,422.0,137.99999997008376,138.0,2.991623659909237e-08
wsm165738,13.06,42.82,C,EU,437.0,169.00000049658536,169.0,4.965853577232338e-07
wsm165757,13.09,42.88,C,EU,444.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm165856,13.24,42.8,C,EU,440.0,135.0,135.0,0.0
wsm165933,21.5,41.88,C,EU,303.0,84.00000030999979,84.0,3.099997911704122e-07
wsm165961,21.19,38.16,C,AS,32.0,126.99999987857103,127.0,1.2142896821387694e-07
wsm166008,13.19,42.82,C,EU,440.0,9.00000001366144,9.0,1.3661439979273382e-08
wsm166082,13.24,42.74,C,EU,433.0,106.00000013921893,106.0,1.3921892616508558e-07
wsm166114,40.72,42.61,C,EU,324.0,74.99999977735398,75.0,2.2264602250743337e-07
wsm166136,13.19,42.76,C,EU,434.0,145.99999950341464,146.0,4.965853577232338e-07
wsm166344,13.25,42.9,C,EU,450.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm166346,13.25,42.89,C,EU,449.0,165.99999933420028,166.0,6.657997175807395e-07
wsm166384,13.23,42.79,C,EU,438.0,132.00000002991624,132.0,2.991623659909237e-08
wsm166386,21.05,37.65,C,AS,66.0,100.99999950341464,101.0,4.965853577232338e-07
wsm166401,13.12,42.85,C,EU,442.0,132.00000002991624,132.0,2.991623659909237e-08
wsm166441,13.17,42.74,C,EU,431.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm166445,13.19,42.74,C,EU,432.0,158.9999993456064,159.0,6.543936024172581e-07
wsm166492,21.81,38.4,C,EU,20.0,89.00000004673278,89.0,4.67327794240191e-08
wsm166546,31.05,42.5,C,EU,206.0,179.0000000467328,179.0,4.6732793634873815e-08
wsm166551,20.59,39.57,C,EU,123.0,31.999999982999498,32.0,1.7000502339215018e-08
wsm166554,20.64,39.64,C,EU,131.0,34.99999967030343,35.0,3.29696568712734e-07
wsm166556,20.65,39.6,C,EU,127.0,36.99999987857104,36.999996,3.6932683045165504e-06
wsm166560,20.56,39.9,C,EU,159.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm166563,20.63,39.75,C,EU,143.0,55.99999950341464,55.999996,3.3181119079017662e-06
wsm166566,20.59,39.68,C,EU,135.0,40.9999998069572,41.0,1.930428012997254e-07
wsm166569,20.64,39.67,C,EU,134.0,35.999999986338565,36.0,1.3661434650202864e-08
wsm166571,20.68,39.71,C,EU,139.0,37.99999983712034,38.0,1.6287965820538375e-07
wsm166572,20.66,39.8,C,EU,149.0,43.00000014345445,43.0,1.4345445009666946e-07
wsm166579,20.71,39.76,C,EU,145.0,40.9999998069572,41.0,1.930428012997254e-07
wsm166582,13.19,42.74,C,EU,432.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm166588,20.6,39.81,C,EU,150.0,44.000000046732794,43.999996,3.861430059259874e-06
wsm166591,20.69,39.75,C,EU,144.0,39.00000030999979,39.0,3.099997911704122e-07
wsm166593,26.99,37.95,C,AS,85.0,110.00000065905658,110.0,6.590565817532479e-07
wsm166633,20.67,39.76,C,EU,145.0,37.99999983712034,38.0,1.6287965820538375e-07
wsm166749,11.0,43.61,C,EU,505.0,122.99999969944032,123.0,3.005596767025054e-07
wsm166771,13.13,42.81,C,EU,438.0,162.00000033067508,162.0,3.306750784304313e-07
wsm166780,13.11,42.88,C,EU,445.0,155.00000065905658,155.0,6.590565817532479e-07
wsm166784,13.15,42.92,C,EU,450.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm166786,13.11,42.8,C,EU,436.0,120.99999933420027,121.0,6.657997317915942e-07
wsm166791,13.12,42.7,C,EU,426.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm166794,13.1,42.96,C,EU,453.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm166803,13.06,42.85,C,EU,441.0,175.9999998069572,176.0,1.9304280840515275e-07
wsm166813,13.11,42.81,C,EU,437.0,164.999999777354,165.0,2.2264600829657866e-07
wsm166855,13.01,42.79,C,EU,433.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm166865,39.64,44.24,C,EU,457.0,8.000000121428961,8.0,1.2142896110844958e-07
wsm166871,13.16,42.75,C,EU,432.0,158.9999993456064,159.0,6.543936024172581e-07
wsm166874,13.08,42.84,C,EU,440.0,1.9999998565455444,1.9999996,2.1417341300455917e-07
wsm166875,13.14,42.81,C,EU,438.0,139.0000001930428,139.0,1.9304280840515275e-07
wsm166877,13.09,42.78,C,EU,434.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm166879,13.08,43.06,C,EU,464.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm166882,13.15,42.71,C,EU,428.0,159.99999934094342,160.0,6.590565817532479e-07
wsm166884,13.17,42.8,C,EU,438.0,120.99999933420027,121.0,6.657997317915942e-07
wsm166889,13.06,42.76,C,EU,431.0,157.0000008268397,157.0,8.268397095889668e-07
wsm166902,13.09,42.77,C,EU,433.0,21.000000654393613,21.0,6.543936130753991e-07
wsm166908,13.06,42.85,C,EU,441.0,175.9999998069572,176.0,1.9304280840515275e-07
wsm166909,13.14,42.81,C,EU,438.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm166923,13.2,42.91,C,EU,450.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm166946,34.25,40.81,C,AT,39.0,156.0000006543936,156.0,6.543936024172581e-07
wsm166950,12.74,42.75,C,EU,423.0,157.9999991731603,158.0,8.268397095889668e-07
wsm166955,13.12,42.97,C,EU,455.0,150.000000222646,150.0,2.2264600829657866e-07
wsm166961,13.21,42.78,C,EU,437.0,8.000000121428961,8.0,1.2142896110844958e-07
wsm166981,13.21,42.94,C,EU,454.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm167007,13.15,42.89,C,EU,447.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm167052,22.9,40.99,C,EU,151.0,104.00000066579973,104.0,6.657997317915942e-07
wsm167077,13.14,43.0,C,EU,458.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm167078,13.21,42.72,C,EU,430.0,159.99999934094342,160.0,6.590565817532479e-07
wsm167091,13.13,42.79,C,EU,436.0,174.9999998584472,175.0,1.4155278904581792e-07
wsm167224,13.15,42.94,C,EU,452.0,165.99999933420028,166.0,6.657997175807395e-07
wsm167296,22.75,40.97,C,EU,158.0,99.00000001366143,99.00001,7.615733096599797e-06
wsm167376,22.85,40.9,C,EU,146.0,105.00000022264602,105.0,2.2264602250743337e-07
wsm167661,13.07,43.02,C,EU,459.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm167703,13.26,42.56,C,EU,415.0,156.0000006543936,156.0,6.543936024172581e-07
wsm167719,10.65,44.78,C,EU,637.0,5.999999690000208,6.0,3.0999979205859063e-07
wsm167747,13.23,42.83,C,EU,442.0,169.00000049658536,169.0,4.965853577232338e-07
wsm167765,21.6,36.49,C,AS,29.0,30.99999933420027,30.999998,1.2415489045736194e-06
wsm167772,27.28,35.88,C,AS,132.0,158.9999993456064,159.0,6.543936024172581e-07
wsm167780,22.03,38.11,C,AS,30.0,118.99999986078106,119.0,1.392189403759403e-07
wsm167904,16.27,43.49,C,EU,501.0,36.99999987857104,36.999996,3.6932683045165504e-06
wsm167944,12.99,42.84,C,EU,438.0,165.99999933420028,166.0,6.657997175807395e-07
wsm168021,28.64,37.09,C,AT,24.0,103.0000000170005,103.0,1.7000502339215018e-08
wsm168038,39.71,39.54,C,AT,24.0,31.999999982999498,32.0,1.7000502339215018e-08
wsm168184,18.4,42.55,C,EU,378.0,34.99999967030343,35.0,3.29696568712734e-07
wsm168344,12.75,42.8,C,EU,429.0,115.99999979615573,116.0,2.0384426591135707e-07
wsm168503,21.79,38.3,C,AS,23.0,87.00000002991625,86.99999,7.659310782059947e-06
wsm168587,22.17,37.11,C,AS,92.0,174.0000003099998,174.0,3.099997911704122e-07
wsm168616,26.1,39.57,C,AS,14.0,117.00000033067508,117.0,3.306750784304313e-07
wsm168666,13.27,42.45,C,EU,404.0,159.99999934094342,160.0,6.590565817532479e-07
wsm168673,13.29,42.47,C,EU,406.0,159.99999934094342,160.0,6.590565817532479e-07
wsm168679,13.29,42.45,C,EU,404.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm168682,13.24,42.62,C,EU,421.0,135.9999999532672,136.0,4.6732793634873815e-08
wsm168683,13.29,42.54,C,EU,414.0,145.99999950341464,146.0,4.965853577232338e-07
wsm168684,13.27,42.49,C,EU,408.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm168688,13.29,42.44,C,EU,403.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm168692,13.0,42.51,C,EU,403.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm168697,13.24,42.58,C,EU,416.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm168698,13.26,42.55,C,EU,414.0,137.99999997008376,138.0,2.991623659909237e-08
wsm168703,13.3,42.59,C,EU,419.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm168721,13.32,42.61,C,EU,422.0,164.999999777354,165.0,2.2264600829657866e-07
wsm168726,13.21,42.71,C,EU,429.0,152.99999966932492,153.0,3.306750784304313e-07
wsm168798,13.34,42.55,C,EU,416.0,149.00000066579972,149.0,6.657997175807395e-07
wsm168801,19.86,40.83,C,EU,245.0,104.00000066579973,104.0,6.657997317915942e-07
wsm168808,28.75,36.01,C,AS,35.0,90.0,90.0,0.0
wsm168822,13.31,42.62,C,EU,422.0,150.000000222646,150.0,2.2264600829657866e-07
wsm168831,13.3,42.62,C,EU,422.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm168912,13.05,43.0,C,EU,456.0,157.0000008268397,157.0,8.268397095889668e-07
wsm168915,12.93,43.04,C,EU,458.0,157.9999991731603,158.0,8.268397095889668e-07
wsm168917,13.02,43.0,C,EU,456.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm168927,12.6,40.99,C,EU,232.0,95.00000014155279,95.00001,7.487841742204182e-06
wsm168928,13.3,42.61,C,EU,421.0,149.00000066579972,149.0,6.657997175807395e-07
wsm168930,13.04,42.98,C,EU,454.0,155.00000065905658,155.0,6.590565817532479e-07
wsm168931,13.04,42.98,C,EU,454.0,158.9999993456064,159.0,6.543936024172581e-07
wsm168951,26.07,39.5,C,AS,16.0,120.99999933420027,121.0,6.657997317915942e-07
wsm168961,26.06,39.54,C,AS,17.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm168964,26.08,39.53,C,AS,15.0,82.99999983712034,83.0,1.6287965820538375e-07
wsm168981,13.03,42.98,C,EU,454.0,157.9999991731603,158.0,8.268397095889668e-07
wsm168983,26.1,39.46,C,AS,15.0,112.99999917316029,113.0,8.268397095889668e-07
wsm168989,26.26,39.44,C,AS,10.0,105.00000022264602,105.0,2.2264602250743337e-07
wsm169002,26.0,39.55,C,AS,21.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm169004,26.18,39.52,C,AS,7.0,104.00000066579973,104.0,6.657997317915942e-07
wsm169010,26.17,39.54,C,AS,8.0,115.99999979615573,116.0,2.0384426591135707e-07
wsm169014,26.15,39.54,C,AS,9.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm169036,12.68,42.67,C,EU,414.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm169037,26.07,39.52,C,AS,16.0,90.0,90.0,0.0
wsm169038,12.7,42.68,C,EU,415.0,80.99999998633857,80.99999,7.615733096599797e-06
wsm169049,26.05,39.65,C,AT,17.0,159.99999934094342,160.0,6.590565817532479e-07
wsm169089,26.14,39.47,C,AS,12.0,118.99999986078106,119.0,1.392189403759403e-07
wsm169110,13.22,42.69,C,EU,427.0,137.99999997008376,138.0,2.991623659909237e-08
wsm169136,25.88,39.51,C,AS,22.0,135.9999999532672,136.0,4.6732793634873815e-08
wsm169201,13.26,42.51,C,EU,410.0,157.9999991731603,158.0,8.268397095889668e-07
wsm169241,26.11,39.54,C,AS,13.0,112.00000082683971,112.0,8.268397095889668e-07
wsm169243,13.23,42.6,C,EU,418.0,157.9999991731603,158.0,8.268397095889668e-07
wsm169315,36.1,37.01,C,AT,45.0,5.000000141552782,5.0,1.4155278194039056e-07
wsm169349,14.83,38.42,C,AF,33.0,84.00000030999979,84.0,3.099997911704122e-07
wsm169370,23.25,39.64,C,EU,43.0,84.00000030999979,84.0,3.099997911704122e-07
wsm169382,20.08,37.92,C,EU,7.0,79.00000049658536,79.0,4.965853577232338e-07
wsm169384,26.06,39.46,C,AS,18.0,104.00000066579973,104.0,6.657997317915942e-07
wsm169415,38.45,37.53,C,AR,63.0,2.999999970083766,3.0,2.991623393455711e-08
wsm169421,12.31,56.13,C,EU,1851.0,149.00000066579972,149.0,6.657997175807395e-07
wsm169459,6.7,36.59,C,AF,82.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm169651,27.69,35.72,C,AS,97.0,167.9999996994403,168.0,3.005596909133601e-07
wsm169718,13.32,42.56,C,EU,416.0,167.9999996994403,168.0,3.005596909133601e-07
wsm169798,14.99,41.51,C,EU,308.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm169923,27.68,38.63,C,AT,15.0,121.9999999829995,122.0,1.7000502339215018e-08
wsm169985,21.76,38.32,C,AS,19.0,50.000000141552775,50.0,1.415527748349632e-07
wsm170014,23.61,39.97,C,EU,32.0,112.00000082683971,112.0,8.268397095889668e-07
wsm170033,20.07,41.81,C,EU,344.0,14.000000665799728,13.999999,1.6194740446451306e-06
wsm170036,23.96,39.41,C,AS,38.0,95.00000014155279,95.00001,7.487841742204182e-06
wsm170048,13.27,42.47,C,EU,406.0,157.0000008268397,157.0,8.268397095889668e-07
wsm170092,13.13,43.01,C,EU,459.0,156.0000006543936,156.0,6.543936024172581e-07
wsm170097,13.13,43.02,C,EU,460.0,150.000000222646,150.0,2.2264600829657866e-07
wsm170099,13.12,43.02,C,EU,460.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm170100,13.13,43.02,C,EU,460.0,157.9999991731603,158.0,8.268397095889668e-07
wsm170134,28.84,37.09,C,AT,40.0,95.00000014155279,95.00001,7.487841742204182e-06
wsm170265,29.25,38.8,C,AT,130.0,77.99999969944032,78.0,3.005596767025054e-07
wsm170268,27.47,38.64,C,AS,24.0,122.99999969944032,123.0,3.005596767025054e-07
