ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,10.0,40.0,POINT (10 40),EU,SS,132.98618950531963,C,0.0,1.5857502,1.5857502
grid_000001,10.2,40.0,POINT (10.2 40),EU,TF,124.05485540815897,C,0.0,8.064496,8.064496
grid_000002,10.4,40.0,POINT (10.4 40),EU,TF,117.59615159553412,C,0.0,2.5866253,2.5866253
grid_000003,10.6,40.0,POINT (10.6 40),EU,TF,113.10279692284229,C,0.0,5.4239388,5.4239388
grid_000004,10.8,40.0,POINT (10.8 40),EU,TF,107.72962384777578,C,0.0,6.281046,6.281046
grid_000005,11.0,40.0,POINT (11 40),EU,TF,104.05705813021233,C,0.0,6.058969,6.058969
grid_000006,11.2,40.0,POINT (11.2 40),EU,TF,103.21147309184569,C,0.0,6.2420454,6.2420454
grid_000007,11.4,40.0,POINT (11.4 40),EU,TF,102.7713361780553,C,0.0,6.527586,6.527586
grid_000008,11.6,40.0,POINT (11.6 40),EU,TF,104.98884747004878,C,0.0,6.3736544,6.3736544
grid_000009,11.8,40.0,POINT (11.8 40),EU,TF,108.07804629063787,C,0.0,6.0135927,6.0135927
grid_000010,12.0,40.0,POINT (12 40),EU,TF,111.32820849364259,C,0.0,5.5738173,5.5738173
grid_000011,12.2,40.0,POINT (12.2 40),EU,TF,117.04108659755465,C,0.0,4.9949427,4.9949427
grid_000012,12.4,40.0,POINT (12.4 40),EU,TF,126.98895546668074,C,0.0,3.9042377,3.9042377
grid_000013,12.6,40.0,POINT (12.6 40),EU,TF,128.62289590093098,C,0.0,3.500531,3.500531
grid_000014,12.8,40.0,POINT (12.8 40),EU,TF,131.65916800048913,C,0.0,2.834413,2.834413
grid_000015,13.0,40.0,POINT (13 40),EU,TF,136.81193511361965,C,0.0,1.9722887,1.9722887
grid_000016,13.2,40.0,POINT (13.2 40),EU,TF,143.85391813884328,C,0.0,0.7713715,0.7713715
grid_000017,13.4,40.0,POINT (13.4 40),EU,TF,153.89394152334918,C,0.0,178.75723,1.2427673
grid_000018,13.6,40.0,POINT (13.6 40),EU,TF,153.24762818554322,C,0.0,176.84344,3.1565552
grid_000019,13.8,40.0,POINT (13.8 40),EU,TF,147.45457011417975,C,0.0,174.67334,5.32666
grid_000020,14.0,40.0,POINT (14 40),EU,TF,144.01008945301376,C,0.0,173.13943,6.860565
grid_000021,14.2,40.0,POINT (14.2 40),EU,TF,139.7319869705538,C,0.0,171.65356,8.346436
grid_000022,14.4,40.0,POINT (14.4 40),EU,TF,137.43432844851188,C,0.0,168.68002,11.319977
grid_000023,14.6,40.0,POINT (14.6 40),EU,TF,137.27762105245017,C,0.0,162.8413,17.158707
grid_000024,14.8,40.0,POINT (14.8 40),EU,TF,139.26909280641016,C,0.0,152.02783,27.972168
grid_000025,15.0,40.0,POINT (15 40),EU,TF,143.31921309463843,C,0.0,139.61713,40.382874
grid_000026,15.2,40.0,POINT (15.2 40),EU,TF,149.26047540977885,C,0.0,135.65347,44.346527
grid_000027,15.4,40.0,POINT (15.4 40),EU,NF,156.87813651113072,C,0.0,142.45546,37.54454
grid_000028,15.6,40.0,POINT (15.6 40),EU,NF,165.94145349257667,C,0.0,132.94531,47.054688
grid_000029,15.8,40.0,POINT (15.8 40),EU,NF,176.2274779375276,C,0.0,128.5381,51.4619
grid_000030,16.0,40.0,POINT (16 40),EU,NF,182.6686520273247,C,0.0,127.25489,52.74511
grid_000031,10.0,40.2,POINT (10 40.2),EU,TF,151.59781583850145,C,0.0,173.23619,6.763809
grid_000032,10.2,40.2,POINT (10.2 40.2),EU,TF,144.345195185459,C,0.0,2.5764627,2.5764627
grid_000033,10.4,40.2,POINT (10.4 40.2),EU,TF,138.8499596884697,C,0.0,5.1671004,5.1671004
grid_000034,10.6,40.2,POINT (10.6 40.2),EU,TF,134.36672234466042,C,0.0,8.9629755,8.9629755
grid_000035,10.8,40.2,POINT (10.8 40.2),EU,TF,128.9935808552613,C,0.0,9.379347,9.379347
grid_000036,11.0,40.2,POINT (11 40.2),EU,TF,126.17657897699905,C,0.0,9.236579,9.236579
grid_000037,11.2,40.2,POINT (11.2 40.2),EU,TF,125.4037316034534,C,0.0,9.401972,9.401972
grid_000038,11.4,40.2,POINT (11.4 40.2),EU,TF,124.96958872221904,C,0.0,9.58947,9.58947
grid_000039,11.6,40.2,POINT (11.6 40.2),EU,TF,126.88586781629374,C,0.0,9.41377,9.41377
grid_000040,11.8,40.2,POINT (11.8 40.2),EU,TF,129.99712463456208,C,0.0,8.9979315,8.9979315
grid_000041,12.0,40.2,POINT (12 40.2),EU,TF,132.8703831140109,C,0.0,8.440076,8.440076
grid_000042,12.2,40.2,POINT (12.2 40.2),EU,TF,137.67860571627526,C,0.0,7.5902476,7.5902476
grid_000043,12.4,40.2,POINT (12.4 40.2),EU,TF,149.1011310094924,C,0.0,5.852072,5.852072
grid_000044,12.6,40.2,POINT (12.6 40.2),EU,TF,150.7101874417047,C,0.0,5.375893,5.375893
grid_000045,12.8,40.2,POINT (12.8 40.2),EU,TF,153.30217622381934,C,0.0,4.601024,4.601024
grid_000046,13.0,40.2,POINT (13 40.2),EU,TF,157.736859339019,C,0.0,3.5495913,3.5495913
grid_000047,13.2,40.2,POINT (13.2 40.2),EU,TF,163.86467730409115,C,0.0,2.1152785,2.1152785
grid_000048,13.4,40.2,POINT (13.4 40.2),EU,TF,176.08797909991785,C,0.0,178.88574,1.1142578
grid_000049,13.6,40.2,POINT (13.6 40.2),EU,TF,175.44166576427895,C,0.0,176.7043,3.2957
grid_000050,13.8,40.2,POINT (13.8 40.2),EU,TF,169.22849231373664,C,0.0,178.6171,1.382904
grid_000051,14.0,40.2,POINT (14 40.2),EU,TF,165.32230959417765,C,0.0,0.069087535,0.069087535
grid_000052,14.2,40.2,POINT (14.2 40.2),EU,TF,161.5686113480964,C,0.0,174.82643,5.1735687
grid_000053,14.4,40.2,POINT (14.4 40.2),EU,TF,159.59143875233036,C,0.0,171.41862,8.581375
grid_000054,14.6,40.2,POINT (14.6 40.2),EU,TF,159.45689896799232,C,0.0,169.91902,10.080978
grid_000055,14.8,40.2,POINT (14.8 40.2),EU,TF,161.16960724899923,C,0.0,163.56137,16.43863
grid_000056,15.0,40.2,POINT (15 40.2),EU,TF,164.6719272805179,C,0.0,162.50311,17.496887
grid_000057,15.2,40.2,POINT (15.2 40.2),EU,SS,169.85317484825794,C,0.0,148.4734,31.526596
grid_000058,15.4,40.2,POINT (15.4 40.2),EU,SS,176.56558519663224,C,0.0,141.29176,38.708237
grid_000059,15.6,40.2,POINT (15.6 40.2),EU,NF,184.64221290371594,C,0.0,137.91365,42.08635
grid_000060,15.8,40.2,POINT (15.8 40.2),EU,NF,193.91263332011653,C,0.0,136.17276,43.82724
grid_000061,16.0,40.2,POINT (16 40.2),EU,NF,203.3534133869033,C,0.0,131.30566,48.694336
grid_000062,10.0,40.4,POINT (10 40.4),EU,TF,171.48792413786344,C,0.0,160.57375,19.426254
grid_000063,10.2,40.4,POINT (10.2 40.4),EU,TF,165.13027896952164,C,0.0,178.79309,1.2069092
grid_000064,10.4,40.4,POINT (10.4 40.4),EU,TF,160.36310719421397,C,0.0,4.9888353,4.9888353
grid_000065,10.6,40.4,POINT (10.6 40.4),EU,TF,155.62896851485314,C,0.0,8.913235,8.913235
grid_000066,10.8,40.4,POINT (10.8 40.4),EU,TF,150.46357583519568,C,0.0,9.925253,9.925253
grid_000067,11.0,40.4,POINT (11 40.4),EU,TF,148.32310367366347,C,0.0,10.313155,10.313155
grid_000068,11.2,40.4,POINT (11.2 40.4),EU,TF,147.5967220291745,C,0.0,10.598384,10.598384
grid_000069,11.4,40.4,POINT (11.4 40.4),EU,TF,147.17134367953128,C,0.0,10.704629,10.704629
grid_000070,11.6,40.4,POINT (11.6 40.4),EU,TF,148.78287077675563,C,0.0,10.407758,10.407758
grid_000071,11.8,40.4,POINT (11.8 40.4),EU,TF,151.89412567193853,C,0.0,9.661007,9.661007
grid_000072,12.0,40.4,POINT (12 40.4),EU,TF,154.6016276588215,C,0.0,8.359596,8.359596
grid_000073,12.2,40.4,POINT (12.2 40.4),EU,TF,158.74106594827333,C,0.0,6.351319,6.351319
grid_000074,12.4,40.4,POINT (12.4 40.4),EU,TF,171.2138361759679,C,0.0,5.868669,5.868669
grid_000075,12.6,40.4,POINT (12.6 40.4),EU,TF,172.8290038991056,C,0.0,7.399475,7.399475
grid_000076,12.8,40.4,POINT (12.8 40.4),EU,TF,175.08730425436457,C,0.0,3.4986806,3.4986806
grid_000077,13.0,40.4,POINT (13 40.4),EU,TF,178.97179285509307,C,0.0,179.36687,0.63313293
grid_000078,13.2,40.4,POINT (13.2 40.4),EU,TF,184.37969885913594,C,0.0,177.59192,2.408081
grid_000079,13.4,40.4,POINT (13.4 40.4),EU,TF,198.28275283340642,C,0.0,177.3392,2.660797
grid_000080,13.6,40.4,POINT (13.6 40.4),EU,TF,195.23291031185138,C,0.0,178.57356,1.4264374
grid_000081,13.8,40.4,POINT (13.8 40.4),EU,TF,191.1790416627914,C,0.0,0.17967182,0.17967182
grid_000082,14.0,40.4,POINT (14 40.4),EU,NF,186.79904085540235,C,0.0,160.04784,19.952164
grid_000083,14.2,40.4,POINT (14.2 40.4),EU,TF,183.49497744224098,C,0.0,176.4696,3.5303955
grid_000084,14.4,40.4,POINT (14.4 40.4),EU,TF,181.7615688288536,C,0.0,171.09984,8.900162
grid_000085,14.6,40.4,POINT (14.6 40.4),EU,NF,181.64379501440686,C,0.0,158.08807,21.911926
grid_000086,14.8,40.4,POINT (14.8 40.4),EU,TF,183.1447734734505,C,0.0,164.84187,15.158127
grid_000087,15.0,40.4,POINT (15 40.4),EU,NF,186.22535956192613,C,0.0,149.36174,30.63826
grid_000088,15.2,40.4,POINT (15.2 40.4),EU,NF,190.80904621280519,C,0.0,147.18924,32.81076
grid_000089,15.4,40.4,POINT (15.4 40.4),EU,NF,196.7908082629391,C,0.0,144.04767,35.95233
grid_000090,15.6,40.4,POINT (15.6 40.4),EU,NF,204.0476987644658,C,0.0,139.75137,40.248627
grid_000091,15.8,40.4,POINT (15.8 40.4),EU,NF,212.44905550405798,C,0.0,137.69756,42.302444
grid_000092,16.0,40.4,POINT (16 40.4),EU,NF,216.43615196215487,C,0.0,131.94135,48.058655
grid_000093,10.0,40.6,POINT (10 40.6),EU,TF,191.88785504259073,C,0.0,132.55116,47.448837
grid_000094,10.2,40.6,POINT (10.2 40.6),EU,TF,186.24481473161194,C,0.0,169.21353,10.7864685
grid_000095,10.4,40.6,POINT (10.4 40.6),EU,TF,182.04395702206529,C,0.0,174.56886,5.431137
grid_000096,10.6,40.6,POINT (10.6 40.6),EU,TF,176.88952702752243,C,0.0,0.6164343,0.6164343
grid_000097,10.8,40.6,POINT (10.8 40.6),EU,TF,172.34640353316755,C,0.0,5.0083737,5.0083737
grid_000098,11.0,40.6,POINT (11 40.6),EU,TF,170.48641067211997,C,0.0,7.0202055,7.0202055
grid_000099,11.2,40.6,POINT (11.2 40.6),EU,TF,169.79044514601227,C,0.0,7.820173,7.820173
grid_000100,11.4,40.6,POINT (11.4 40.6),EU,TF,169.37552744558087,C,0.0,7.878276,7.878276
grid_000101,11.6,40.6,POINT (11.6 40.6),EU,TF,170.67985409892032,C,0.0,7.335085,7.335085
grid_000102,11.8,40.6,POINT (11.8 40.6),EU,TF,173.79110676137543,C,0.0,5.921347,5.921347
grid_000103,12.0,40.6,POINT (12 40.6),EU,TF,176.45239183511615,C,0.0,3.2473166,3.2473166
grid_000104,12.2,40.6,POINT (12.2 40.6),EU,TF,180.07970865668054,C,0.0,179.428,0.5720062
grid_000105,12.4,40.6,POINT (12.4 40.6),EU,TF,185.22506599157657,C,0.0,4.282411,4.282411
grid_000106,12.6,40.6,POINT (12.6 40.6),EU,SS,194.96888018160823,C,0.0,167.96155,12.038452
grid_000107,12.8,40.6,POINT (12.8 40.6),EU,TF,196.96766248569423,C,0.0,179.09734,0.9026642
grid_000108,13.0,40.6,POINT (13 40.6),EU,TF,200.41847728403886,C,0.0,170.95642,9.043579
grid_000109,13.2,40.6,POINT (13.2 40.6),EU,TF,205.24808239798742,C,0.0,174.14241,5.8575897
grid_000110,13.4,40.6,POINT (13.4 40.6),EU,TF,220.4782635175897,C,0.0,176.54701,3.4529877
grid_000111,13.6,40.6,POINT (13.6 40.6),EU,NF,216.63142327384824,C,0.0,157.33083,22.669174
grid_000112,13.8,40.6,POINT (13.8 40.6),EU,TF,212.72395808247782,C,0.0,174.0362,5.963806
grid_000113,14.0,40.6,POINT (14 40.6),EU,NF,208.42982640796566,C,0.0,159.78409,20.215912
grid_000114,14.2,40.6,POINT (14.2 40.6),EU,NF,205.48260957870042,C,0.0,155.53848,24.461517
grid_000115,14.4,40.6,POINT (14.4 40.6),EU,TF,203.9407249986972,C,0.0,158.6025,21.397507
grid_000116,14.6,40.6,POINT (14.6 40.6),EU,NF,203.83607407610137,C,0.0,153.7709,26.229095
grid_000117,14.8,40.6,POINT (14.8 40.6),EU,NF,205.17085659671636,C,0.0,153.29083,26.709167
grid_000118,15.0,40.6,POINT (15 40.6),EU,TF,207.91734536976583,C,0.0,143.38449,36.61551
grid_000119,15.2,40.6,POINT (15.2 40.6),EU,TF,212.02067300992746,C,0.0,138.5871,41.412903
grid_000120,15.4,40.6,POINT (15.4 40.6),EU,NF,217.40400563748253,C,0.0,135.00998,44.99002
grid_000121,15.6,40.6,POINT (15.6 40.6),EU,NF,223.9750402787195,C,0.0,133.53775,46.46225
grid_000122,15.8,40.6,POINT (15.8 40.6),EU,NF,231.63268847737393,C,0.0,131.59593,48.404068
grid_000123,16.0,40.6,POINT (16 40.6),EU,NF,230.917761245561,C,0.0,129.15881,50.841187
grid_000124,10.0,40.8,POINT (10 40.8),EU,TF,212.6511772072219,C,0.0,142.59128,37.408722
grid_000125,10.2,40.8,POINT (10.2 40.8),EU,TF,207.58854582778508,C,0.0,23.022026,23.022026
grid_000126,10.4,40.8,POINT (10.4 40.8),EU,TF,203.52151582191328,C,0.0,170.25598,9.744019
grid_000127,10.6,40.8,POINT (10.6 40.8),EU,TF,198.14838945050386,C,0.0,173.05275,6.9472504
grid_000128,10.8,40.8,POINT (10.8 40.8),EU,TF,194.30397524162578,C,0.0,179.76585,0.23414612
grid_000129,11.0,40.8,POINT (11 40.8),EU,TF,192.66097563587928,C,0.0,4.005417,4.005417
grid_000130,11.2,40.8,POINT (11.2 40.8),EU,TF,191.98490169355813,C,0.0,5.553073,5.553073
grid_000131,11.4,40.8,POINT (11.4 40.8),EU,TF,191.5815644165692,C,0.0,5.6118436,5.6118436
grid_000132,11.6,40.8,POINT (11.6 40.8),EU,TF,192.62634173919238,C,0.0,4.656937,4.656937
grid_000133,11.8,40.8,POINT (11.8 40.8),EU,TF,195.68806561133118,C,0.0,2.243073,2.243073
grid_000134,12.0,40.8,POINT (12 40.8),EU,TF,198.38344606520567,C,0.0,177.54016,2.4598389
grid_000135,12.2,40.8,POINT (12.2 40.8),EU,TF,201.60711262223666,C,0.0,171.37231,8.627686
grid_000136,12.4,40.8,POINT (12.4 40.8),EU,TF,206.20257347811278,C,0.0,173.424,6.576004
grid_000137,12.6,40.8,POINT (12.6 40.8),EU,TF,217.12361138954452,C,0.0,178.06563,1.934372
grid_000138,12.8,40.8,POINT (12.8 40.8),EU,TF,218.91493363526016,C,0.0,161.1488,18.851196
grid_000139,13.0,40.8,POINT (13 40.8),EU,TF,222.01578786439836,C,0.0,169.66582,10.334183
grid_000140,13.2,40.8,POINT (13.2 40.8),EU,SS,226.37235137039025,C,0.0,158.7821,21.217896
grid_000141,13.4,40.8,POINT (13.4 40.8),EU,TF,231.91384739629285,C,0.0,171.31285,8.687149
grid_000142,13.6,40.8,POINT (13.6 40.8),EU,TF,238.02859928717515,C,0.0,159.88242,20.117584
grid_000143,13.8,40.8,POINT (13.8 40.8),EU,TF,234.05567972035556,C,0.0,159.55531,20.444687
grid_000144,14.0,40.8,POINT (14 40.8),EU,NF,230.171461637143,C,0.0,152.31854,27.681458
grid_000145,14.2,40.8,POINT (14.2 40.8),EU,NF,227.51397218554516,C,0.0,150.08586,29.914139
grid_000146,14.4,40.8,POINT (14.4 40.8),EU,TF,226.12647930302893,C,0.0,146.77226,33.227737
grid_000147,14.6,40.8,POINT (14.6 40.8),EU,NF,226.03237865503507,C,0.0,148.71321,31.286789
grid_000148,14.8,40.8,POINT (14.8 40.8),EU,NF,227.2332775528267,C,0.0,143.1896,36.810394
grid_000149,15.0,40.8,POINT (15 40.8),EU,NF,229.70886053058572,C,0.0,137.96465,42.035355
grid_000150,15.2,40.8,POINT (15.2 40.8),EU,NF,233.41856201148744,C,0.0,133.37094,46.62906
grid_000151,15.4,40.8,POINT (15.4 40.8),EU,NF,238.30473622775847,C,0.0,135.96686,44.033142
grid_000152,15.6,40.8,POINT (15.6 40.8),EU,NF,244.29677802564026,C,0.0,134.86548,45.13452
grid_000153,15.8,40.8,POINT (15.8 40.8),EU,NF,251.31557053581983,C,0.0,131.91562,48.08438
grid_000154,16.0,40.8,POINT (16 40.8),EU,NF,246.5520785923091,C,0.0,130.03442,49.965576
grid_000155,10.0,41.0,POINT (10 41),EU,TF,233.681265985853,C,0.0,123.47577,56.52423
grid_000156,10.2,41.0,POINT (10.2 41),EU,TF,229.0976478540448,C,0.0,24.942396,24.942396
grid_000157,10.4,41.0,POINT (10.4 41),EU,TF,224.77863562821437,C,0.0,159.9816,20.018402
grid_000158,10.6,41.0,POINT (10.6 41),EU,TF,219.40554732522415,C,0.0,171.42294,8.577057
grid_000159,10.8,41.0,POINT (10.8 41),EU,TF,216.3137692797248,C,0.0,178.06012,1.9398804
grid_000160,11.0,41.0,POINT (11 41),EU,TF,214.84355281648652,C,0.0,2.2591074,2.2591074
grid_000161,11.2,41.0,POINT (11.2 41),EU,TF,214.1800923739454,C,0.0,3.7585437,3.7585437
grid_000162,11.4,41.0,POINT (11.4 41),EU,TF,213.78911842211875,C,0.0,3.539397,3.539397
grid_000163,11.6,41.0,POINT (11.6 41),EU,TF,214.72309228929376,C,0.0,2.0634773,2.0634773
grid_000164,11.8,41.0,POINT (11.8 41),EU,TF,217.58499989381082,C,0.0,179.10786,0.8921356
grid_000165,12.0,41.0,POINT (12 41),EU,TF,220.3710546363588,C,0.0,174.41437,5.5856323
grid_000166,12.2,41.0,POINT (12.2 41),EU,TF,223.26891491719,C,0.0,172.41165,7.5883484
grid_000167,12.4,41.0,POINT (12.4 41),EU,SS,227.41485419182524,C,0.0,167.0995,12.900497
grid_000168,12.6,41.0,POINT (12.6 41),EU,SS,239.28339248023073,C,0.0,170.65872,9.341278
grid_000169,12.8,41.0,POINT (12.8 41),EU,NF,240.91104507254363,C,0.0,158.65088,21.349121
grid_000170,13.0,41.0,POINT (13 41),EU,NF,243.72389690983024,C,0.0,160.7552,19.244797
grid_000171,13.2,41.0,POINT (13.2 41),EU,NF,247.68725234426887,C,0.0,155.24945,24.75055
grid_000172,13.4,41.0,POINT (13.4 41),EU,TF,252.74697427700895,C,0.0,160.34198,19.65802
grid_000173,13.6,41.0,POINT (13.6 41),EU,TF,259.6453513366874,C,0.0,151.1351,28.864899
grid_000174,13.8,41.0,POINT (13.8 41),EU,TF,255.53772017543966,C,0.0,149.81102,30.18898
grid_000175,14.0,41.0,POINT (14 41),EU,NF,251.99546135331116,C,0.0,149.14626,30.853745
grid_000176,14.2,41.0,POINT (14.2 41),EU,NF,249.57769147189234,C,0.0,147.58327,32.416733
grid_000177,14.4,41.0,POINT (14.4 41),EU,TF,248.31727109449636,C,0.0,138.31679,41.683212
grid_000178,14.6,41.0,POINT (14.6 41),EU,TF,248.2318368342587,C,0.0,150.11223,29.887772
grid_000179,14.8,41.0,POINT (14.8 41),EU,NF,249.3225970022272,C,0.0,142.85231,37.14769
grid_000180,15.0,41.0,POINT (15 41),EU,NF,251.57424764317304,C,0.0,140.60263,39.39737
grid_000181,15.2,41.0,POINT (15.2 41),EU,NF,254.95602222579268,C,0.0,136.92047,43.07953
grid_000182,15.4,41.0,POINT (15.4 41),EU,NF,259.42371203541217,C,0.0,137.24506,42.754944
grid_000183,15.6,41.0,POINT (15.6 41),EU,NF,264.92236192845434,C,0.0,139.48611,40.513885
grid_000184,15.8,41.0,POINT (15.8 41),EU,NF,271.3892873125617,C,0.0,134.93835,45.061646
grid_000185,16.0,41.0,POINT (16 41),EU,NF,263.1339126662009,C,0.0,138.46877,41.531235
grid_000186,10.0,41.2,POINT (10 41.2),EU,NF,254.912308351617,C,0.0,150.05681,29.943192
grid_000187,10.2,41.2,POINT (10.2 41.2),EU,TF,250.72977090584513,C,0.0,146.85442,33.145584
grid_000188,10.4,41.2,POINT (10.4 41.2),EU,TF,246.03404083301965,C,0.0,159.68718,20.31282
grid_000189,10.6,41.2,POINT (10.6 41.2),EU,TF,240.89230435180434,C,0.0,173.04323,6.956772
grid_000190,10.8,41.2,POINT (10.8 41.2),EU,TF,238.3615364954864,C,0.0,178.69841,1.30159
grid_000191,11.0,41.2,POINT (11 41.2),EU,TF,237.03211069400558,C,0.0,0.96616983,0.96616983
grid_000192,11.2,41.2,POINT (11.2 41.2),EU,TF,236.37601785179177,C,0.0,1.5986954,1.5986954
