ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,60.66007,24.339924
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,116.44031,0.5596924
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,171.45692,2.4569244
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,167.76495,11.235046
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,136.91026,16.910263
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,149.6215,4.3784943
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,144.70837,15.708374
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,130.34897,6.3489685
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,5.0730104,14.92699
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,8.953022,16.046976
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,155.24165,4.2416534
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,3.5089166,8.491083
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,170.26201,2.7379913
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,142.37271,8.372711
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,151.18997,4.189972
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,151.36243,1.6375732
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,149.28354,10.283539
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,161.01839,3.9816132
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,141.53473,4.465271
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,146.74481,3.744812
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,151.64778,18.647781
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,105.60764,14.392357
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,142.42169,2.421692
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,140.89198,2.108017
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,92.80746,15.192543
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,158.38892,0.611084
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,133.70952,0.29048157
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,134.93591,1.9359131
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,95.56596,15.434044
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,145.17133,7.1713257
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,148.7004,2.7003937
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,152.15395,8.153946
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,149.36287,4.3628693
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,156.64636,3.6463623
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,143.72812,9.728119
