ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,100.56477,15.564781
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,133.80725,16.807251
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,163.00131,5.9986877
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,170.7149,8.285095
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,128.36197,8.361969
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,146.56778,7.4322205
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,128.25049,0.7495117
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,130.57935,6.5793457
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,11.703475,8.296525
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,10.123565,14.876433
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,144.22264,6.777359
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,14.864698,2.8646984
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,146.46426,26.535736
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,140.56519,6.5651855
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,144.29874,2.7012634
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,144.24216,8.757843
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,145.0394,6.039398
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,139.48413,25.51587
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,146.57321,0.57321167
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,143.37762,0.3776245
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,142.50461,9.504608
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,138.17368,18.173676
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,146.97656,6.9765625
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,146.3856,3.3856049
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,121.39553,13.395531
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,138.82808,20.17192
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,141.31271,7.3127136
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,145.49466,12.494659
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,132.00389,21.003883
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,143.62709,5.6270905
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,145.23488,0.76512146
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,146.27502,2.2750244
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,143.50668,1.4933167
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,142.72624,10.273758
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,143.31557,9.315567
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,145.52141,5.478592
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,148.42406,5.575943
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,103.72027,6.7202682
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,130.09982,17.099823
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,164.96356,11.036438
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,89.35087,3.3508682
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,149.29837,1.2983704
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,131.16527,16.165268
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,131.14876,8.148758
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,131.3293,12.3293
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,130.99783,8.997833
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,109.57358,16.57357
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,126.90935,2.9093475
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,8.680739,2.3192596
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,12.912198,6.087802
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,6.9693947,28.030605
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,10.755507,16.244492
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,7.6982236,6.3017755
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,5.683522,11.316478
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,3.7051718,12.294828
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,161.07684,0.07684326
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,125.38205,15.38205
