ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,10.0,40.0,POINT (10 40),EU,SS,132.98618950531963,C,0.0,151.1019,28.898102
grid_000001,10.5,40.0,POINT (10.5 40),EU,TF,115.19733968340643,C,0.0,12.249984,12.249984
grid_000002,11.0,40.0,POINT (11 40),EU,TF,104.05705813021233,C,0.0,13.855226,13.855226
grid_000003,11.5,40.0,POINT (11.5 40),EU,TF,103.43321821458359,C,0.0,13.922366,13.922366
grid_000004,12.0,40.0,POINT (12 40),EU,TF,111.32820849364259,C,0.0,13.124217,13.124217
grid_000005,12.5,40.0,POINT (12.5 40),EU,TF,127.85308826419023,C,0.0,11.523507,11.523507
grid_000006,13.0,40.0,POINT (13 40),EU,TF,136.81193511361965,C,0.0,10.683272,10.683272
grid_000007,13.5,40.0,POINT (13.5 40),EU,TF,153.5707849316506,C,0.0,9.20569,9.20569
grid_000008,14.0,40.0,POINT (14 40),EU,TF,144.01008945301376,C,0.0,10.030599,10.030599
grid_000009,14.5,40.0,POINT (14.5 40),EU,TF,137.0855456947743,C,0.0,10.315344,10.315344
grid_000010,15.0,40.0,POINT (15 40),EU,TF,143.31921309463843,C,0.0,127.51019,52.489807
grid_000011,15.5,40.0,POINT (15.5 40),EU,NF,161.24341589842652,C,0.0,117.34228,62.657722
grid_000012,16.0,40.0,POINT (16 40),EU,NF,182.6686520273247,C,0.0,134.45673,45.543274
grid_000013,10.0,40.5,POINT (10 40.5),EU,TF,181.63477992652017,C,0.0,5.8474755,5.8474755
grid_000014,10.5,40.5,POINT (10.5 40.5),EU,TF,168.94603838330008,C,0.0,7.8708825,7.8708825
grid_000015,11.0,40.5,POINT (11 40.5),EU,TF,159.4030765870347,C,0.0,8.706309,8.706309
grid_000016,11.5,40.5,POINT (11.5 40.5),EU,TF,158.67776727378438,C,0.0,8.767102,8.767102
grid_000017,12.0,40.5,POINT (12 40.5),EU,TF,165.5150027955846,C,0.0,8.210989,8.210989
grid_000018,12.5,40.5,POINT (12.5 40.5),EU,TF,183.13452000372772,C,0.0,6.8073215,6.8073215
grid_000019,13.0,40.5,POINT (13 40.5),EU,TF,189.67312198758617,C,0.0,6.2943735,6.2943735
grid_000020,13.5,40.5,POINT (13.5 40.5),EU,TF,209.05725942218797,C,0.0,4.811118,4.811118
grid_000021,14.0,40.5,POINT (14 40.5),EU,TF,197.59831414742828,C,0.0,5.6782765,5.6782765
grid_000022,14.5,40.5,POINT (14.5 40.5),EU,TF,192.6035965069483,C,0.0,5.4423876,5.4423876
grid_000023,15.0,40.5,POINT (15 40.5),EU,NF,197.05686984683723,C,0.0,4.351095,4.351095
grid_000024,15.5,40.5,POINT (15.5 40.5),EU,NF,210.35882123557042,C,0.0,135.60966,44.390335
grid_000025,16.0,40.5,POINT (16 40.5),EU,NF,223.5184618878669,C,0.0,134.11172,45.888275
grid_000026,10.0,41.0,POINT (10 41),EU,TF,233.681265985853,C,0.0,98.59024,81.40976
grid_000027,10.5,41.0,POINT (10.5 41),EU,TF,222.09208043317653,C,0.0,152.26805,27.731949
grid_000028,11.0,41.0,POINT (11 41),EU,TF,214.84355281648652,C,0.0,4.262972,4.262972
grid_000029,11.5,41.0,POINT (11.5 41),EU,TF,214.08661032533422,C,0.0,4.384232,4.384232
grid_000030,12.0,41.0,POINT (12 41),EU,TF,220.3710546363588,C,0.0,3.2350698,3.2350698
grid_000031,12.5,41.0,POINT (12.5 41),EU,SS,229.935544627281,C,0.0,110.52587,69.47413
grid_000032,13.0,41.0,POINT (13 41),EU,NF,243.72389690983024,C,0.0,132.88647,47.113525
grid_000033,13.5,41.0,POINT (13.5 41),EU,TF,262.8561145009595,C,0.0,176.70862,3.2913818
grid_000034,14.0,41.0,POINT (14 41),EU,NF,251.99546135331116,C,0.0,138.2062,41.793793
grid_000035,14.5,41.0,POINT (14.5 41),EU,TF,248.1272134562757,C,0.0,148.53238,31.46762
grid_000036,15.0,41.0,POINT (15 41),EU,NF,251.57424764317304,C,0.0,143.62784,36.37216
grid_000037,15.5,41.0,POINT (15.5 41),EU,NF,262.0479395915298,C,0.0,127.886894,52.113106
grid_000038,16.0,41.0,POINT (16 41),EU,NF,263.1339126662009,C,0.0,138.33186,41.668137
grid_000039,10.0,41.5,POINT (10 41.5),EU,TF,287.0384121338775,C,0.0,178.5864,1.4136047
