ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,90.243454,5.2434616
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,119.08383,2.0838318
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,156.90001,12.099991
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,1.915504,2.9154968
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,121.68147,1.6814728
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,150.56161,3.438385
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,130.21399,1.2139893
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,125.40454,1.404541
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,15.491705,4.508295
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,20.65867,4.3413277
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,142.15398,8.846024
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,4.2017274,7.7982726
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,157.51097,15.489029
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,130.29668,3.7033234
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,139.56677,7.4332275
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,143.61069,9.389313
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,134.64095,4.3590546
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,151.59564,13.404358
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,138.50317,7.496826
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,137.36234,5.637665
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,128.4271,4.5729065
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,119.166725,0.83327484
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,135.0654,4.934601
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,136.82959,6.17041
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,109.22228,1.2222824
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,147.3099,11.690094
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,129.83194,4.1680603
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,128.71759,4.2824097
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,111.692795,0.6927872
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,133.05475,4.9452515
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,138.45796,7.542038
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,137.38272,6.617279
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,139.1569,5.843094
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,144.3699,8.630096
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,129.80981,4.1901855
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,142.30017,8.699829
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,147.84181,6.158188
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,101.59505,4.595047
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,116.30104,3.3010406
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,158.48116,17.518845
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,89.99085,3.9908524
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,147.09131,0.9086914
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,118.750046,3.7500458
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,124.48208,1.4820786
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,121.61541,2.6154099
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,123.751,1.7509995
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,96.72609,3.7260818
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,121.94142,2.0585785
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,7.5810556,3.4189434
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,15.678929,3.3210707
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,32.53801,2.4619904
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,24.146437,2.8535633
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,10.3436165,3.6563826
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,13.482662,3.5173378
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,12.146931,3.8530693
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,156.39194,4.6080627
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,113.494705,3.4947052
wsm143580,12.3,43.45,POINT (12.3 43.45),EU,NF,493.0,C,118.0,120.25069,2.2506866
wsm144225,13.86,43.53,POINT (13.86 43.53),EU,TF,533.0,C,50.999996,58.061428,7.061432
wsm144249,11.05,44.28,POINT (11.05 44.28),EU,TF,580.0,C,165.0,161.75877,3.2412262
wsm144308,10.71,44.42,POINT (10.71 44.42),EU,TF,596.0,C,18.0,13.199896,4.800104
wsm144331,10.17,44.1,POINT (10.17 44.1),EU,NF,565.0,C,99.00001,103.05322,4.053215
wsm144334,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,120.0,123.06613,3.0661316
wsm144335,10.13,44.18,POINT (10.13 44.18),EU,NF,575.0,C,123.0,126.49744,3.4974365
wsm144336,10.15,44.16,POINT (10.15 44.16),EU,NS,572.0,C,83.0,85.304146,2.3041458
wsm144338,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,96.0,100.1643,4.164299
wsm144358,10.17,44.16,POINT (10.17 44.16),EU,NS,572.0,C,65.0,65.06168,0.061683655
wsm144360,10.18,44.19,POINT (10.18 44.19),EU,NF,575.0,C,106.0,109.99877,3.9987717
wsm144441,10.05,44.08,POINT (10.05 44.08),EU,NF,565.0,C,101.0,104.862175,3.862175
wsm144445,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,77.0,78.69,1.6900024
wsm144575,10.17,44.15,POINT (10.17 44.15),EU,NF,571.0,C,82.0,84.094475,2.0944748
wsm144623,12.03,43.81,POINT (12.03 43.81),EU,NF,530.0,C,152.0,147.75572,4.244278
wsm144794,13.68,43.48,POINT (13.68 43.48),EU,TF,523.0,C,39.0,42.91779,3.9177895
wsm144796,13.82,43.46,POINT (13.82 43.46),EU,TF,525.0,C,28.999998,29.245035,0.24503708
wsm145208,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,75.0,76.45509,1.4550934
wsm145326,13.76,43.53,POINT (13.76 43.53),EU,TF,530.0,C,51.999996,59.717175,7.7171783
wsm145398,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,140.0,137.17778,2.8222198
wsm146263,10.26,43.68,POINT (10.26 43.68),EU,NS,518.0,C,144.0,145.13904,1.1390381
wsm146918,13.21,42.63,POINT (13.21 42.63),EU,NF,421.0,C,159.0,146.59698,12.403015
wsm147046,13.48,42.46,POINT (13.48 42.46),EU,SS,411.0,C,135.0,130.60904,4.3909607
wsm147202,12.53,43.37,POINT (12.53 43.37),EU,NF,488.0,C,150.0,143.7387,6.261307
wsm147253,12.52,43.38,POINT (12.52 43.38),EU,NF,489.0,C,165.0,152.48163,12.518372
wsm147318,12.52,43.39,POINT (12.52 43.39),EU,NF,490.0,C,130.0,128.81656,1.1834412
wsm147359,14.51,41.33,POINT (14.51 41.33),EU,NF,285.0,C,141.0,141.45848,0.45848083
wsm147361,14.44,41.38,POINT (14.44 41.38),EU,NF,291.0,C,131.0,132.18076,1.1807556
wsm147489,12.51,43.37,POINT (12.51 43.37),EU,NF,487.0,C,162.0,150.42671,11.573288
wsm147672,14.36,41.51,POINT (14.36 41.51),EU,NF,306.0,C,115.0,116.361855,1.3618546
wsm147673,14.45,41.36,POINT (14.45 41.36),EU,NF,289.0,C,157.0,153.17899,3.8210144
wsm147707,15.14,40.44,POINT (15.14 40.44),EU,NS,194.0,C,10.999999,7.6328363,3.3671627
wsm147708,15.15,40.44,POINT (15.15 40.44),EU,TF,194.0,C,12.0,12.343748,0.3437481
wsm148142,13.84,41.72,POINT (13.84 41.72),EU,NF,334.0,C,100.0,102.76355,2.7635498
wsm148674,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,134.0,131.6642,2.3358002
wsm149581,12.53,43.35,POINT (12.53 43.35),EU,NF,485.0,C,155.0,146.1127,8.887299
wsm149753,13.06,44.05,POINT (13.06 44.05),EU,TF,570.0,C,39.0,37.60437,1.3956299
wsm150605,12.4,43.44,POINT (12.4 43.44),EU,NF,493.0,C,125.0,125.60083,0.6008301
wsm150623,12.55,42.67,POINT (12.55 42.67),EU,NF,411.0,C,102.0,105.977905,3.9779053
wsm151018,15.5,40.72,POINT (15.5 40.72),EU,NF,233.0,C,149.0,147.05127,1.9487305
wsm151634,13.84,43.51,POINT (13.84 43.51),EU,SS,530.0,C,10.999999,0.08885929,10.9111395
wsm151637,11.04,43.54,POINT (11.04 43.54),EU,SS,497.0,C,119.0,122.10064,3.1006393
wsm151643,13.82,43.5,POINT (13.82 43.5),EU,SS,529.0,C,10.0,178.7011,11.298904
wsm152163,10.66,44.11,POINT (10.66 44.11),EU,NF,562.0,C,174.0,171.28152,2.7184753
wsm152844,11.92,43.76,POINT (11.92 43.76),EU,SS,523.0,C,132.0,132.60074,0.6007385
wsm154040,11.13,43.66,POINT (11.13 43.66),EU,NS,510.0,C,123.0,124.04521,1.0452118
wsm154081,12.14,43.54,POINT (12.14 43.54),EU,NF,501.0,C,138.0,137.072,0.9279938
wsm154123,14.91,41.65,POINT (14.91 41.65),EU,TF,323.0,C,152.0,149.59753,2.4024658
wsm154634,11.14,44.13,POINT (11.14 44.13),EU,NF,563.0,C,122.0,123.132996,1.1329956
wsm155077,11.41,44.17,POINT (11.41 44.17),EU,NF,567.0,C,131.0,131.39734,0.39733887
