ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,97.404755,12.404762
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,117.08472,0.0847168
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,152.4766,16.523407
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,179.18414,0.18414307
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,149.48885,29.488846
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,168.4676,14.467606
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,154.9719,25.971893
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,136.02263,12.022629
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,155.94289,44.057114
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,146.51938,58.48062
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,157.19328,6.193283
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,4.9858775,7.0141225
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,0.29291967,7.292923
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,125.82135,8.17865
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,148.98209,1.9820862
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,154.16875,1.168747
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,141.80379,2.8037872
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,162.71246,2.2875366
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,136.36111,9.6388855
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,142.90732,0.092681885
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,137.71312,4.7131195
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,123.10207,3.1020737
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,137.29637,2.7036285
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,132.56424,10.4357605
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,120.348236,12.348236
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,162.94804,3.9480438
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,132.6177,1.3822937
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,125.77205,7.227951
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,111.371956,0.37194824
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,138.67857,0.6785736
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,148.4217,2.4217072
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,139.73364,4.2663574
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,144.81802,0.18197632
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,150.26988,2.7301178
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,125.1263,8.873703
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,152.10654,1.1065369
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,136.83946,17.160538
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,111.41744,14.417442
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,123.487686,10.487686
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,179.66786,3.667862
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,90.867134,4.867134
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,141.26959,6.7304077
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,113.05609,1.9439087
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,123.83645,0.83644867
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,112.72044,6.2795563
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,121.559555,0.44044495
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,154.64304,61.64303
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,119.4904,4.509598
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,175.87065,15.129349
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,9.485718,9.514282
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,13.148974,21.851025
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,19.838266,7.1617336
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,0.16545494,13.834544
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,14.077524,2.9224758
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,20.142307,4.1423073
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,152.2139,8.786102
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,90.082726,19.917274
wsm143580,12.3,43.45,POINT (12.3 43.45),EU,NF,493.0,C,118.0,119.963844,1.9638443
