ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,10.0,40.0,POINT (10 40),EU,SS,132.98618950531963,C,0.0,117.779655,62.220345
grid_000001,10.5,40.0,POINT (10.5 40),EU,TF,115.19733968340643,C,0.0,125.97869,54.02131
grid_000002,11.0,40.0,POINT (11 40),EU,TF,104.05705813021233,C,0.0,127.469086,52.530914
grid_000003,11.5,40.0,POINT (11.5 40),EU,TF,103.43321821458359,C,0.0,132.70554,47.294464
grid_000004,12.0,40.0,POINT (12 40),EU,TF,111.32820849364259,C,0.0,134.8685,45.1315
grid_000005,12.5,40.0,POINT (12.5 40),EU,TF,127.85308826419023,C,0.0,142.39462,37.605377
grid_000006,13.0,40.0,POINT (13 40),EU,TF,136.81193511361965,C,0.0,142.24713,37.75287
grid_000007,13.5,40.0,POINT (13.5 40),EU,TF,153.5707849316506,C,0.0,139.56985,40.430145
grid_000008,14.0,40.0,POINT (14 40),EU,TF,144.01008945301376,C,0.0,140.51987,39.480133
grid_000009,14.5,40.0,POINT (14.5 40),EU,TF,137.0855456947743,C,0.0,163.99225,16.007751
grid_000010,15.0,40.0,POINT (15 40),EU,TF,143.31921309463843,C,0.0,178.5037,1.4963074
grid_000011,15.5,40.0,POINT (15.5 40),EU,NF,161.24341589842652,C,0.0,98.86889,81.13111
grid_000012,16.0,40.0,POINT (16 40),EU,NF,182.6686520273247,C,0.0,132.45767,47.542328
grid_000013,10.0,40.5,POINT (10 40.5),EU,TF,181.63477992652017,C,0.0,118.16156,61.83844
grid_000014,10.5,40.5,POINT (10.5 40.5),EU,TF,168.94603838330008,C,0.0,112.874855,67.125145
grid_000015,11.0,40.5,POINT (11 40.5),EU,TF,159.4030765870347,C,0.0,110.494705,69.505295
grid_000016,11.5,40.5,POINT (11.5 40.5),EU,TF,158.67776727378438,C,0.0,112.82609,67.17391
grid_000017,12.0,40.5,POINT (12 40.5),EU,TF,165.5150027955846,C,0.0,123.027016,56.972984
grid_000018,12.5,40.5,POINT (12.5 40.5),EU,TF,183.13452000372772,C,0.0,125.47931,54.52069
grid_000019,13.0,40.5,POINT (13 40.5),EU,TF,189.67312198758617,C,0.0,118.155,61.845
grid_000020,13.5,40.5,POINT (13.5 40.5),EU,TF,209.05725942218797,C,0.0,115.73467,64.26533
grid_000021,14.0,40.5,POINT (14 40.5),EU,TF,197.59831414742828,C,0.0,123.26987,56.730133
grid_000022,14.5,40.5,POINT (14.5 40.5),EU,TF,192.6035965069483,C,0.0,143.78214,36.217865
grid_000023,15.0,40.5,POINT (15 40.5),EU,NF,197.05686984683723,C,0.0,106.578575,73.421425
grid_000024,15.5,40.5,POINT (15.5 40.5),EU,NF,210.35882123557042,C,0.0,108.84968,71.15032
grid_000025,16.0,40.5,POINT (16 40.5),EU,NF,223.5184618878669,C,0.0,119.826324,60.173676
grid_000026,10.0,41.0,POINT (10 41),EU,TF,233.681265985853,C,0.0,113.6034,66.3966
grid_000027,10.5,41.0,POINT (10.5 41),EU,TF,222.09208043317653,C,0.0,109.032295,70.967705
grid_000028,11.0,41.0,POINT (11 41),EU,TF,214.84355281648652,C,0.0,114.48728,65.51272
grid_000029,11.5,41.0,POINT (11.5 41),EU,TF,214.08661032533422,C,0.0,129.97955,50.020447
grid_000030,12.0,41.0,POINT (12 41),EU,TF,220.3710546363588,C,0.0,128.91304,51.08696
grid_000031,12.5,41.0,POINT (12.5 41),EU,SS,229.935544627281,C,0.0,121.63603,58.363968
grid_000032,13.0,41.0,POINT (13 41),EU,NF,243.72389690983024,C,0.0,116.62295,63.377052
