ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,107.83936,22.83937
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,119.40912,2.4091187
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,139.14813,29.851868
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,175.90076,3.0992432
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,123.26202,3.2620163
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,140.99808,13.001923
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,129.2572,0.25720215
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,120.02716,3.9728394
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,176.46504,23.534958
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,1.4622378,23.53776
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,136.9075,14.092499
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,150.77023,41.229767
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,145.84818,27.151825
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,129.71657,4.283432
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,135.18713,11.812866
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,137.86617,15.133835
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,131.73247,7.2675323
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,142.4161,22.583893
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,134.24663,11.753372
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,133.62161,9.378387
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,128.52794,4.472061
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,121.94972,1.9497223
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,131.39046,8.609543
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,132.91296,10.087036
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,113.39706,5.3970566
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,139.29123,19.70877
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,129.39297,4.607025
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,128.4519,4.5480957
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,116.5585,5.5584946
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,130.61047,7.3895264
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,133.92493,12.075073
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,133.1757,10.824295
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,135.04819,9.951813
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,138.77458,14.225418
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,129.0197,4.980301
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,137.03986,13.960144
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,131.44838,22.55162
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,110.40593,13.40593
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,117.88739,4.88739
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,143.50299,32.49701
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,102.8954,16.895401
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,133.19534,14.804657
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,118.62517,3.6251678
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,123.58132,0.5813217
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,121.15292,2.1529236
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,122.94695,0.9469528
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,103.278564,10.278557
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,123.52455,0.4754486
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,159.8671,31.132904
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,161.50754,37.492462
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,163.13968,51.86032
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,159.94041,47.059586
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,162.32333,31.676666
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,164.36923,32.630768
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,163.85886,32.141144
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,140.75066,20.249344
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,116.13618,6.136177
wsm143580,12.3,43.45,POINT (12.3 43.45),EU,NF,493.0,C,118.0,120.80513,2.80513
wsm144225,13.86,43.53,POINT (13.86 43.53),EU,TF,533.0,C,50.999996,89.21264,38.212643
wsm144249,11.05,44.28,POINT (11.05 44.28),EU,TF,580.0,C,165.0,146.20325,18.796753
wsm144308,10.71,44.42,POINT (10.71 44.42),EU,TF,596.0,C,18.0,166.05643,31.943573
wsm144331,10.17,44.1,POINT (10.17 44.1),EU,NF,565.0,C,99.00001,106.10705,7.1070404
wsm144334,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,120.0,124.09681,4.0968094
wsm144335,10.13,44.18,POINT (10.13 44.18),EU,NF,575.0,C,123.0,127.104065,4.104065
wsm144336,10.15,44.16,POINT (10.15 44.16),EU,NS,572.0,C,83.0,98.4159,15.415901
wsm144338,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,96.0,104.53273,8.53273
wsm144358,10.17,44.16,POINT (10.17 44.16),EU,NS,572.0,C,65.0,89.20929,24.20929
wsm144360,10.18,44.19,POINT (10.18 44.19),EU,NF,575.0,C,106.0,111.066185,5.066185
wsm144441,10.05,44.08,POINT (10.05 44.08),EU,NF,565.0,C,101.0,106.90232,5.902321
wsm144445,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,77.0,95.37829,18.378288
wsm144575,10.17,44.15,POINT (10.17 44.15),EU,NF,571.0,C,82.0,97.06569,15.065689
wsm144623,12.03,43.81,POINT (12.03 43.81),EU,NF,530.0,C,152.0,136.97954,15.020462
wsm144794,13.68,43.48,POINT (13.68 43.48),EU,TF,523.0,C,39.0,89.767,50.767
wsm144796,13.82,43.46,POINT (13.82 43.46),EU,TF,525.0,C,28.999998,129.19809,79.80191
wsm145208,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,75.0,94.764915,19.764915
wsm145326,13.76,43.53,POINT (13.76 43.53),EU,TF,530.0,C,51.999996,89.84989,37.849895
wsm145398,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,140.0,130.2731,9.726898
wsm146263,10.26,43.68,POINT (10.26 43.68),EU,NS,518.0,C,144.0,141.52863,2.4713745
wsm146918,13.21,42.63,POINT (13.21 42.63),EU,NF,421.0,C,159.0,138.30026,20.699738
wsm147046,13.48,42.46,POINT (13.48 42.46),EU,SS,411.0,C,135.0,127.92648,7.073517
wsm147202,12.53,43.37,POINT (12.53 43.37),EU,NF,488.0,C,150.0,133.78131,16.218689
wsm147253,12.52,43.38,POINT (12.52 43.38),EU,NF,489.0,C,165.0,139.51862,25.481384
wsm147318,12.52,43.39,POINT (12.52 43.39),EU,NF,490.0,C,130.0,126.33862,3.661377
wsm147359,14.51,41.33,POINT (14.51 41.33),EU,NF,285.0,C,141.0,143.51624,2.5162354
wsm147361,14.44,41.38,POINT (14.44 41.38),EU,NF,291.0,C,131.0,132.48781,1.4878082
wsm147489,12.51,43.37,POINT (12.51 43.37),EU,NF,487.0,C,162.0,138.57855,23.421448
wsm147672,14.36,41.51,POINT (14.36 41.51),EU,NF,306.0,C,115.0,114.10026,0.8997421
wsm147673,14.45,41.36,POINT (14.45 41.36),EU,NF,289.0,C,157.0,153.25082,3.749176
wsm147707,15.14,40.44,POINT (15.14 40.44),EU,NS,194.0,C,10.999999,3.5520637,7.447935
wsm147708,15.15,40.44,POINT (15.15 40.44),EU,TF,194.0,C,12.0,5.1502604,6.8497396
wsm148142,13.84,41.72,POINT (13.84 41.72),EU,NF,334.0,C,100.0,104.5687,4.5687027
wsm148674,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,134.0,128.07455,5.9254456
wsm149581,12.53,43.35,POINT (12.53 43.35),EU,NF,485.0,C,155.0,135.98083,19.019165
wsm149753,13.06,44.05,POINT (13.06 44.05),EU,TF,570.0,C,39.0,85.53591,46.53591
wsm150605,12.4,43.44,POINT (12.4 43.44),EU,NF,493.0,C,125.0,124.105774,0.8942261
wsm150623,12.55,42.67,POINT (12.55 42.67),EU,NF,411.0,C,102.0,112.8931,10.893097
wsm151018,15.5,40.72,POINT (15.5 40.72),EU,NF,233.0,C,149.0,158.99413,9.994125
wsm151634,13.84,43.51,POINT (13.84 43.51),EU,SS,530.0,C,10.999999,152.11812,38.88188
wsm151637,11.04,43.54,POINT (11.04 43.54),EU,SS,497.0,C,119.0,121.77841,2.7784119
wsm151643,13.82,43.5,POINT (13.82 43.5),EU,SS,529.0,C,10.0,151.43974,38.560257
wsm152163,10.66,44.11,POINT (10.66 44.11),EU,NF,562.0,C,174.0,159.60571,14.394287
wsm152844,11.92,43.76,POINT (11.92 43.76),EU,SS,523.0,C,132.0,127.878265,4.1217346
wsm154040,11.13,43.66,POINT (11.13 43.66),EU,NS,510.0,C,123.0,124.66948,1.6694794
wsm154081,12.14,43.54,POINT (12.14 43.54),EU,NF,501.0,C,138.0,130.85666,7.143341
wsm154123,14.91,41.65,POINT (14.91 41.65),EU,TF,323.0,C,152.0,151.43733,0.56266785
wsm154634,11.14,44.13,POINT (11.14 44.13),EU,NF,563.0,C,122.0,124.6886,2.6885986
wsm155077,11.41,44.17,POINT (11.41 44.17),EU,NF,567.0,C,131.0,129.7442,1.2557983
wsm155300,13.53,41.85,POINT (13.53 41.85),EU,NF,347.0,C,133.0,130.76622,2.23378
wsm155963,13.29,42.88,POINT (13.29 42.88),EU,SS,449.0,C,167.0,139.07394,27.926056
wsm156086,15.34,41.78,POINT (15.34 41.78),EU,TS,343.0,C,145.0,145.1387,0.1387024
wsm156847,14.3,42.92,POINT (14.3 42.92),EU,TF,462.0,C,70.0,95.36012,25.360123
wsm157455,12.28,43.53,POINT (12.28 43.53),EU,SS,501.0,C,135.0,127.73595,7.2640533
wsm157518,15.52,42.09,POINT (15.52 42.09),EU,TF,379.0,C,155.0,153.5928,1.407196
wsm157769,10.89,44.16,POINT (10.89 44.16),EU,SS,567.0,C,123.0,125.02806,2.028061
wsm158346,11.94,44.26,POINT (11.94 44.26),EU,TF,579.0,C,39.0,108.98952,69.98952
wsm158754,11.26,43.59,POINT (11.26 43.59),EU,SS,502.0,C,129.0,128.24399,0.75601196
wsm158934,12.32,43.63,POINT (12.32 43.63),EU,NF,513.0,C,128.0,125.70355,2.2964478
wsm158966,12.34,43.63,POINT (12.34 43.63),EU,NF,513.0,C,127.0,125.22395,1.7760468
wsm160651,15.21,42.43,POINT (15.21 42.43),EU,TF,412.0,C,114.0,114.70494,0.7049408
wsm160654,15.08,42.34,POINT (15.08 42.34),EU,TF,400.0,C,119.0,119.14,0.13999939
wsm160659,15.22,42.34,POINT (15.22 42.34),EU,TF,402.0,C,115.0,115.66066,0.6606598
wsm161384,14.61,41.53,POINT (14.61 41.53),EU,NF,308.0,C,120.0,120.54524,0.5452423
wsm162142,11.17,43.41,POINT (11.17 43.41),EU,TS,482.0,C,126.0,126.71301,0.7130127
wsm163960,11.96,42.71,POINT (11.96 42.71),EU,NF,407.0,C,117.0,121.54385,4.5438538
wsm164435,13.44,43.49,POINT (13.44 43.49),EU,SS,518.0,C,139.0,126.68341,12.316589
wsm164495,14.02,41.32,POINT (14.02 41.32),EU,NF,287.0,C,143.0,143.32465,0.324646
wsm165205,14.88,41.78,POINT (14.88 41.78),EU,SS,337.0,C,124.0,123.01398,0.98602295
wsm165495,13.22,42.64,POINT (13.22 42.64),EU,NF,422.0,C,154.0,136.44522,17.55478
