ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,143.09273,58.092735
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,146.7048,29.704803
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,156.22844,12.771561
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,166.48758,12.512421
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,141.46814,21.46814
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,138.46329,15.536713
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,139.4643,10.464294
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,155.46649,31.466492
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,167.91779,32.082214
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,166.42407,38.575928
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,141.07149,9.928513
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,3.623987,8.376013
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,134.8477,38.152298
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,143.5523,9.552307
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,141.97865,5.021347
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,141.40396,11.596039
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,143.75447,4.754471
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,137.15936,27.840637
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,145.85818,0.14181519
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,144.19257,1.1925659
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,144.8895,11.889496
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,143.85803,23.858032
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,144.62807,4.628067
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,146.34021,3.34021
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,144.43465,36.434647
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,140.3252,18.674805
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,145.85094,11.850937
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,146.65161,13.651611
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,145.90869,34.908684
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,145.10938,7.109375
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,145.28755,0.7124481
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,144.9555,0.9555054
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,139.93373,5.066269
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,139.18475,13.815247
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,142.48341,8.483414
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,142.15622,8.8437805
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,158.737,4.7369995
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,135.26108,38.261078
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,142.40398,29.403976
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,125.416016,50.583984
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,157.0116,71.0116
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,146.5573,1.4427032
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,143.3382,28.338196
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,141.728,18.727997
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,142.19337,23.193375
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,141.70824,19.708237
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,137.06749,44.067482
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,140.73073,16.730728
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,177.13391,13.866089
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,174.57642,24.423584
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,169.8431,45.156906
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,162.14832,44.851685
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,178.39243,15.607574
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,176.61581,20.384186
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,166.18588,29.814117
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,152.47006,8.529938
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,143.11818,33.11818
wsm143580,12.3,43.45,POINT (12.3 43.45),EU,NF,493.0,C,118.0,143.1158,25.115799
wsm144225,13.86,43.53,POINT (13.86 43.53),EU,TF,533.0,C,50.999996,174.21165,56.788345
wsm144249,11.05,44.28,POINT (11.05 44.28),EU,TF,580.0,C,165.0,158.93437,6.065628
wsm144308,10.71,44.42,POINT (10.71 44.42),EU,TF,596.0,C,18.0,152.28123,45.718765
wsm144331,10.17,44.1,POINT (10.17 44.1),EU,NF,565.0,C,99.00001,116.815414,17.815407
wsm144334,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,120.0,113.95679,6.043213
wsm144335,10.13,44.18,POINT (10.13 44.18),EU,NF,575.0,C,123.0,115.04985,7.9501495
wsm144336,10.15,44.16,POINT (10.15 44.16),EU,NS,572.0,C,83.0,120.937355,37.937355
wsm144338,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,96.0,115.76509,19.76509
wsm144358,10.17,44.16,POINT (10.17 44.16),EU,NS,572.0,C,65.0,128.16359,63.16359
wsm144360,10.18,44.19,POINT (10.18 44.19),EU,NF,575.0,C,106.0,116.569664,10.569664
wsm144441,10.05,44.08,POINT (10.05 44.08),EU,NF,565.0,C,101.0,121.63886,20.638863
wsm144445,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,77.0,119.407425,42.407425
wsm144575,10.17,44.15,POINT (10.17 44.15),EU,NF,571.0,C,82.0,115.77644,33.776443
wsm144623,12.03,43.81,POINT (12.03 43.81),EU,NF,530.0,C,152.0,136.95879,15.041214
wsm144794,13.68,43.48,POINT (13.68 43.48),EU,TF,523.0,C,39.0,162.63928,56.360718
wsm144796,13.82,43.46,POINT (13.82 43.46),EU,TF,525.0,C,28.999998,168.97527,40.024734
wsm145208,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,75.0,121.34021,46.34021
wsm145326,13.76,43.53,POINT (13.76 43.53),EU,TF,530.0,C,51.999996,171.5888,60.411194
wsm145398,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,140.0,141.27167,1.2716675
wsm146263,10.26,43.68,POINT (10.26 43.68),EU,NS,518.0,C,144.0,149.36061,5.360611
wsm146918,13.21,42.63,POINT (13.21 42.63),EU,NF,421.0,C,159.0,146.9455,12.054504
wsm147046,13.48,42.46,POINT (13.48 42.46),EU,SS,411.0,C,135.0,142.82654,7.826538
wsm147202,12.53,43.37,POINT (12.53 43.37),EU,NF,488.0,C,150.0,138.91443,11.085571
wsm147253,12.52,43.38,POINT (12.52 43.38),EU,NF,489.0,C,165.0,136.63411,28.36589
wsm147318,12.52,43.39,POINT (12.52 43.39),EU,NF,490.0,C,130.0,142.58261,12.582611
wsm147359,14.51,41.33,POINT (14.51 41.33),EU,NF,285.0,C,141.0,132.56288,8.437119
wsm147361,14.44,41.38,POINT (14.44 41.38),EU,NF,291.0,C,131.0,132.2969,1.2969055
wsm147489,12.51,43.37,POINT (12.51 43.37),EU,NF,487.0,C,162.0,137.29808,24.70192
wsm147672,14.36,41.51,POINT (14.36 41.51),EU,NF,306.0,C,115.0,138.03792,23.037918
wsm147673,14.45,41.36,POINT (14.45 41.36),EU,NF,289.0,C,157.0,130.37914,26.620865
wsm147707,15.14,40.44,POINT (15.14 40.44),EU,NS,194.0,C,10.999999,169.0737,21.9263
wsm147708,15.15,40.44,POINT (15.15 40.44),EU,TF,194.0,C,12.0,166.33434,25.665665
wsm148142,13.84,41.72,POINT (13.84 41.72),EU,NF,334.0,C,100.0,118.64279,18.642792
wsm148674,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,134.0,142.61232,8.61232
wsm149581,12.53,43.35,POINT (12.53 43.35),EU,NF,485.0,C,155.0,137.5764,17.4236
wsm149753,13.06,44.05,POINT (13.06 44.05),EU,TF,570.0,C,39.0,146.9021,72.0979
wsm150605,12.4,43.44,POINT (12.4 43.44),EU,NF,493.0,C,125.0,141.92796,16.927963
wsm150623,12.55,42.67,POINT (12.55 42.67),EU,NF,411.0,C,102.0,126.952225,24.952225
wsm151018,15.5,40.72,POINT (15.5 40.72),EU,NF,233.0,C,149.0,129.94034,19.059662
wsm151634,13.84,43.51,POINT (13.84 43.51),EU,SS,530.0,C,10.999999,175.33276,15.667236
wsm151637,11.04,43.54,POINT (11.04 43.54),EU,SS,497.0,C,119.0,140.79503,21.795029
wsm151643,13.82,43.5,POINT (13.82 43.5),EU,SS,529.0,C,10.0,175.04906,14.950943
wsm152163,10.66,44.11,POINT (10.66 44.11),EU,NF,562.0,C,174.0,137.65634,36.34366
wsm152844,11.92,43.76,POINT (11.92 43.76),EU,SS,523.0,C,132.0,142.9267,10.926697
wsm154040,11.13,43.66,POINT (11.13 43.66),EU,NS,510.0,C,123.0,135.20532,12.205322
wsm154081,12.14,43.54,POINT (12.14 43.54),EU,NF,501.0,C,138.0,138.8304,0.83039856
wsm154123,14.91,41.65,POINT (14.91 41.65),EU,TF,323.0,C,152.0,132.58398,19.416016
wsm154634,11.14,44.13,POINT (11.14 44.13),EU,NF,563.0,C,122.0,140.91476,18.914764
wsm155077,11.41,44.17,POINT (11.41 44.17),EU,NF,567.0,C,131.0,142.3516,11.351593
wsm155300,13.53,41.85,POINT (13.53 41.85),EU,NF,347.0,C,133.0,141.27094,8.270935
wsm155963,13.29,42.88,POINT (13.29 42.88),EU,SS,449.0,C,167.0,154.23622,12.763779
wsm156086,15.34,41.78,POINT (15.34 41.78),EU,TS,343.0,C,145.0,146.33282,1.3328247
wsm156847,14.3,42.92,POINT (14.3 42.92),EU,TF,462.0,C,70.0,170.0167,79.98331
wsm157455,12.28,43.53,POINT (12.28 43.53),EU,SS,501.0,C,135.0,140.64285,5.642853
wsm157518,15.52,42.09,POINT (15.52 42.09),EU,TF,379.0,C,155.0,152.49222,2.507782
wsm157769,10.89,44.16,POINT (10.89 44.16),EU,SS,567.0,C,123.0,139.24893,16.248932
wsm158346,11.94,44.26,POINT (11.94 44.26),EU,TF,579.0,C,39.0,5.106654,33.893345
wsm158754,11.26,43.59,POINT (11.26 43.59),EU,SS,502.0,C,129.0,135.96979,6.9697876
wsm158934,12.32,43.63,POINT (12.32 43.63),EU,NF,513.0,C,128.0,139.42331,11.423309
wsm158966,12.34,43.63,POINT (12.34 43.63),EU,NF,513.0,C,127.0,139.68304,12.683044
wsm160651,15.21,42.43,POINT (15.21 42.43),EU,TF,412.0,C,114.0,139.58325,25.583252
wsm160654,15.08,42.34,POINT (15.08 42.34),EU,TF,400.0,C,119.0,139.43796,20.437958
wsm160659,15.22,42.34,POINT (15.22 42.34),EU,TF,402.0,C,115.0,140.20921,25.209213
wsm161384,14.61,41.53,POINT (14.61 41.53),EU,NF,308.0,C,120.0,136.93596,16.935959
wsm162142,11.17,43.41,POINT (11.17 43.41),EU,TS,482.0,C,126.0,136.41699,10.416992
wsm163960,11.96,42.71,POINT (11.96 42.71),EU,NF,407.0,C,117.0,135.35168,18.351685
wsm164435,13.44,43.49,POINT (13.44 43.49),EU,SS,518.0,C,139.0,167.41638,28.416382
wsm164495,14.02,41.32,POINT (14.02 41.32),EU,NF,287.0,C,143.0,137.99927,5.0007324
wsm165205,14.88,41.78,POINT (14.88 41.78),EU,SS,337.0,C,124.0,141.42593,17.425934
wsm165495,13.22,42.64,POINT (13.22 42.64),EU,NF,422.0,C,154.0,148.10052,5.899475
wsm165498,13.28,42.6,POINT (13.28 42.6),EU,NF,420.0,C,138.0,149.66158,11.661575
wsm165503,13.15,42.68,POINT (13.15 42.68),EU,NF,425.0,C,144.0,148.59686,4.596863
wsm165507,13.1,42.82,POINT (13.1 42.82),EU,NF,438.0,C,140.0,148.55516,8.5551605
wsm165508,13.25,42.62,POINT (13.25 42.62),EU,NF,421.0,C,149.0,147.94492,1.0550842
wsm165509,13.14,42.76,POINT (13.14 42.76),EU,NF,433.0,C,177.0,145.38193,31.618073
wsm165511,13.23,42.63,POINT (13.23 42.63),EU,NF,421.0,C,153.0,146.9524,6.0476074
wsm165513,13.03,42.78,POINT (13.03 42.78),EU,NF,432.0,C,168.0,147.18219,20.81781
wsm165515,13.24,42.64,POINT (13.24 42.64),EU,NF,423.0,C,164.0,144.89226,19.107742
wsm165517,13.21,42.62,POINT (13.21 42.62),EU,NF,420.0,C,147.0,148.56088,1.5608826
wsm165518,13.22,42.63,POINT (13.22 42.63),EU,NF,421.0,C,156.0,146.2777,9.722305
wsm165519,13.18,42.73,POINT (13.18 42.73),EU,NF,431.0,C,144.0,151.8102,7.810196
wsm165520,13.04,42.85,POINT (13.04 42.85),EU,NF,440.0,C,118.0,142.4425,24.442505
wsm165521,13.29,42.46,POINT (13.29 42.46),EU,NF,405.0,C,151.0,143.34955,7.6504517
wsm165522,13.19,42.66,POINT (13.19 42.66),EU,NF,424.0,C,164.0,144.96823,19.031769
wsm165524,13.19,42.8,POINT (13.19 42.8),EU,NF,438.0,C,167.0,158.6021,8.397903
wsm165525,13.16,42.78,POINT (13.16 42.78),EU,NF,435.0,C,154.0,154.64725,0.6472473
wsm165526,13.19,42.81,POINT (13.19 42.81),EU,SS,439.0,C,10.0,159.90567,30.09433
wsm165534,13.08,42.89,POINT (13.08 42.89),EU,NF,445.0,C,133.0,147.6765,14.676498
wsm165537,13.24,42.8,POINT (13.24 42.8),EU,NF,440.0,C,6.0,161.26865,24.731354
wsm165539,13.19,42.72,POINT (13.19 42.72),EU,NF,430.0,C,165.0,147.28804,17.71196
wsm165542,13.15,42.78,POINT (13.15 42.78),EU,NF,435.0,C,154.0,154.1205,0.12049866
wsm165544,13.14,42.67,POINT (13.14 42.67),EU,NF,423.0,C,154.0,146.83206,7.167938
wsm165548,13.2,42.8,POINT (13.2 42.8),EU,NF,439.0,C,170.0,162.24469,7.75531
wsm165550,13.23,42.69,POINT (13.23 42.69),EU,NF,428.0,C,176.0,139.2362,36.763794
wsm165551,13.33,42.63,POINT (13.33 42.63),EU,NF,424.0,C,144.0,146.04665,2.046646
wsm165556,13.12,42.4,POINT (13.12 42.4),EU,NF,394.0,C,141.0,141.44675,0.44674683
