ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
grid_000000,10.0,40.0,POINT (10 40),EU,SS,132.98618950531963,C,0.0,169.2912,10.708801
grid_000001,10.5,40.0,POINT (10.5 40),EU,TF,115.19733968340643,C,0.0,0.90069735,0.90069735
grid_000002,11.0,40.0,POINT (11 40),EU,TF,104.05705813021233,C,0.0,2.050243,2.050243
grid_000003,11.5,40.0,POINT (11.5 40),EU,TF,103.43321821458359,C,0.0,2.0766675,2.0766675
grid_000004,12.0,40.0,POINT (12 40),EU,TF,111.32820849364259,C,0.0,2.2552078,2.2552078
grid_000005,12.5,40.0,POINT (12.5 40),EU,TF,127.85308826419023,C,0.0,2.61943,2.61943
grid_000006,13.0,40.0,POINT (13 40),EU,TF,136.81193511361965,C,0.0,2.8312669,2.8312669
grid_000007,13.5,40.0,POINT (13.5 40),EU,TF,153.5707849316506,C,0.0,3.1863139,3.1863139
grid_000008,14.0,40.0,POINT (14 40),EU,TF,144.01008945301376,C,0.0,2.8362212,2.8362212
grid_000009,14.5,40.0,POINT (14.5 40),EU,TF,137.0855456947743,C,0.0,0.91212606,0.91212606
grid_000010,15.0,40.0,POINT (15 40),EU,TF,143.31921309463843,C,0.0,164.37894,15.621063
grid_000011,15.5,40.0,POINT (15.5 40),EU,NF,161.24341589842652,C,0.0,162.81418,17.185822
grid_000012,16.0,40.0,POINT (16 40),EU,NF,182.6686520273247,C,0.0,172.40268,7.5973206
grid_000013,10.0,40.5,POINT (10 40.5),EU,TF,181.63477992652017,C,0.0,1.8308276,1.8308276
grid_000014,10.5,40.5,POINT (10.5 40.5),EU,TF,168.94603838330008,C,0.0,2.8794754,2.8794754
grid_000015,11.0,40.5,POINT (11 40.5),EU,TF,159.4030765870347,C,0.0,3.2666001,3.2666001
grid_000016,11.5,40.5,POINT (11.5 40.5),EU,TF,158.67776727378438,C,0.0,3.319372,3.319372
grid_000017,12.0,40.5,POINT (12 40.5),EU,TF,165.5150027955846,C,0.0,3.4782631,3.4782631
grid_000018,12.5,40.5,POINT (12.5 40.5),EU,TF,183.13452000372772,C,0.0,3.8367915,3.8367915
grid_000019,13.0,40.5,POINT (13 40.5),EU,TF,189.67312198758617,C,0.0,4.0158377,4.0158377
grid_000020,13.5,40.5,POINT (13.5 40.5),EU,TF,209.05725942218797,C,0.0,4.424682,4.424682
grid_000021,14.0,40.5,POINT (14 40.5),EU,TF,197.59831414742828,C,0.0,3.9667182,3.9667182
