ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR,STR,SOURCE_FILE
grid_000041,10.8,42.4,POINT (10.8 42.4),EU,SS,371.0737183119455,C,0.0,137.92471,42.075287,0.30979267,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000041,10.8,42.6,POINT (10.8 42.6),EU,TF,393.2326608955229,C,0.0,136.80396,43.196045,0.34618396,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000041,10.8,42.8,POINT (10.8 42.8),EU,TF,415.3985322274512,C,0.0,131.73378,48.26622,0.46246797,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000051,10.8,43.0,POINT (10.8 43),EU,TF,437.57039839418513,C,0.0,130.93073,49.069275,0.5174799,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000051,10.8,43.2,POINT (10.8 43.2),EU,TF,459.7475054371939,C,0.0,130.55063,49.44937,0.6303736,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000051,10.8,43.4,POINT (10.8 43.4),EU,TF,481.9292380380381,C,0.0,133.14388,46.856125,0.6895532,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000061,10.8,43.6,POINT (10.8 43.6),EU,NF,504.1150890756672,C,0.0,134.77216,45.227844,0.7617408,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000061,10.8,43.8,POINT (10.8 43.8),EU,NF,526.3046368605045,C,0.0,134.80664,45.19336,0.7424596,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000061,10.8,44.0,POINT (10.8 44),EU,NF,548.4975278792814,C,0.0,125.88385,54.11615,0.7781949,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000071,10.8,44.2,POINT (10.8 44.2),EU,TF,570.6934635555705,C,0.0,139.21027,40.789734,0.69952345,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000071,10.8,44.4,POINT (10.8 44.4),EU,NF,592.8921899770085,C,0.0,140.358,39.642,0.6930568,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000071,10.8,44.6,POINT (10.8 44.6),EU,TF,615.0934898419359,C,0.0,175.13676,4.8632355,0.7331791,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000081,10.8,44.8,POINT (10.8 44.8),EU,NF,633.8862549721705,C,0.0,171.57611,8.423889,0.7165959,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000081,10.8,45.0,POINT (10.8 45),EU,TF,611.6602903345168,C,0.0,177.49727,2.5027313,0.7220926,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000001,11.0,40.4,POINT (11 40.4),EU,TF,148.32310367366347,C,0.0,112.18531,67.81469,0.24402754,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000011,11.0,40.6,POINT (11 40.6),EU,TF,170.48641067211997,C,0.0,106.28808,73.71192,0.3741719,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000011,11.0,40.8,POINT (11 40.8),EU,TF,192.66097563587928,C,0.0,106.33606,73.66394,0.3811283,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000011,11.0,41.0,POINT (11 41),EU,TF,214.8435528164865,C,0.0,105.18928,74.81072,0.39589947,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000021,11.0,41.2,POINT (11 41.2),EU,TF,237.0321106940056,C,0.0,104.659676,75.340324,0.39981282,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000021,11.0,41.4,POINT (11 41.4),EU,TF,259.2253130340458,C,0.0,108.18283,71.81717,0.3070569,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000031,11.0,42.2,POINT (11 42.2),EU,TF,348.02977260356664,C,0.0,137.68208,42.317917,0.24731997,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000041,11.0,42.4,POINT (11 42.4),EU,SS,370.2366543219752,C,0.0,139.51315,40.486847,0.32573116,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000041,11.0,42.6,POINT (11 42.6),EU,TF,392.445324635729,C,0.0,135.11407,44.885925,0.44290096,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000041,11.0,42.8,POINT (11 42.8),EU,TF,414.6556217094053,C,0.0,131.16525,48.834747,0.49217308,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000051,11.0,43.0,POINT (11 43),EU,TF,436.8607998724774,C,0.0,128.8143,51.1857,0.53605217,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000051,11.0,43.2,POINT (11 43.2),EU,TF,459.0641015438967,A,0.0,133.5221,46.477905,0.6166996,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000051,11.0,43.4,POINT (11 43.4),EU,NF,481.2681428311529,C,0.0,131.31578,48.68422,0.7482691,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000061,11.0,43.6,POINT (11 43.6),EU,NF,503.4729239453721,C,0.0,132.14221,47.857788,0.7530972,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000061,11.0,43.8,POINT (11 43.8),EU,NF,525.6784450596705,C,0.0,129.91467,50.085327,0.8037917,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000061,11.0,44.0,POINT (11 44),EU,NF,547.8847063091335,C,0.0,138.97952,41.020477,0.7451548,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000071,11.0,44.2,POINT (11 44.2),EU,TF,570.0917077907833,C,0.0,147.4971,32.5029,0.7258236,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000071,11.0,44.4,POINT (11 44.4),EU,NF,592.2994495635719,C,0.0,150.54741,29.45259,0.7174484,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000071,11.0,44.6,POINT (11 44.6),EU,NF,614.5079316483423,C,0.0,173.62386,6.3761444,0.73470515,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000081,11.0,44.8,POINT (11 44.8),EU,NF,633.8868128859573,C,0.0,1.1614852,1.1614852,0.7240815,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000081,11.0,45.0,POINT (11 45),EU,TF,611.6608482483035,C,0.0,4.8406715,4.8406715,0.72358656,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000013,11.2,40.6,POINT (11.2 40.6),EU,TF,169.79044514601227,C,0.0,125.20358,54.796417,0.23071359,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000013,11.2,40.8,POINT (11.2 40.8),EU,TF,191.98490169355813,C,0.0,117.50014,62.499863,0.23602751,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000013,11.2,41.0,POINT (11.2 41),EU,TF,214.1800923739454,C,0.0,115.224304,64.775696,0.22424921,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000035,11.2,42.2,POINT (11.2 42.2),EU,TF,347.36668783255413,A,0.0,133.85965,46.14035,0.25088537,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000046,11.2,42.4,POINT (11.2 42.4),EU,TF,369.5670339454316,C,0.0,135.10724,44.89276,0.38413078,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000046,11.2,42.6,POINT (11.2 42.6),EU,TF,391.7681184538362,C,0.0,129.48093,50.519073,0.47673842,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000046,11.2,42.8,POINT (11.2 42.8),EU,TF,413.9699417206645,C,0.0,130.46825,49.531754,0.54207176,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000057,11.2,43.0,POINT (11.2 43),EU,NF,436.1725040709322,C,0.0,131.20142,48.798584,0.6167194,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000057,11.2,43.2,POINT (11.2 43.2),EU,SS,458.3758057917257,C,0.0,131.92307,48.076935,0.6876786,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000057,11.2,43.4,POINT (11.2 43.4),EU,NF,480.57984713218485,A,0.0,133.32124,46.678757,0.70877516,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000068,11.2,43.6,POINT (11.2 43.6),EU,TF,502.7846283034637,C,0.0,130.28723,49.71277,0.789612,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000068,11.2,43.8,POINT (11.2 43.8),EU,NF,524.9901494787091,C,0.0,131.19495,48.805054,0.8192643,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000068,11.2,44.0,POINT (11.2 44),EU,TF,547.1964107930339,C,0.0,135.06184,44.938156,0.8007021,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000079,11.2,44.2,POINT (11.2 44.2),EU,NF,569.4034123434965,C,0.0,137.15715,42.84285,0.78763855,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000079,11.2,44.4,POINT (11.2 44.4),EU,NF,591.6151139665161,C,0.0,150.13017,29.869827,0.6943855,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000079,11.2,44.6,POINT (11.2 44.6),EU,NF,613.8334384933548,C,0.0,5.1489053,5.1489053,0.7535332,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000090,11.2,44.8,POINT (11.2 44.8),EU,TF,633.8873707997436,C,0.0,11.670296,11.670296,0.75925404,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000090,11.2,45.0,POINT (11.2 45),EU,TF,611.6614061620888,C,0.0,11.931537,11.931537,0.7211321,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000022,11.4,41.2,POINT (11.4 41.2),EU,TF,235.99798008690627,C,0.0,132.75827,47.24173,0.12721509,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000022,11.4,41.4,POINT (11.4 41.4),EU,TF,258.208012300523,C,0.0,176.4485,3.5514984,0.26709598,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000022,11.4,41.6,POINT (11.4 41.6),EU,TF,280.41912159233846,C,0.0,159.74889,20.251114,0.15082231,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000032,11.4,42.0,POINT (11.4 42),EU,TF,324.8443261558391,B,0.0,142.72708,37.27292,0.18542363,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000032,11.4,42.2,POINT (11.4 42.2),EU,NF,347.0583383869608,C,0.0,132.05621,47.943787,0.28465804,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000042,11.4,42.4,POINT (11.4 42.4),EU,TF,369.2732520696971,C,0.0,131.33649,48.663513,0.44589633,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000042,11.4,42.6,POINT (11.4 42.6),EU,TF,391.4890466360018,C,0.0,130.46005,49.539948,0.5172559,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000042,11.4,42.8,POINT (11.4 42.8),EU,TF,413.7057060166305,A,0.0,130.88852,49.11148,0.5151368,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000052,11.4,43.0,POINT (11.4 43),EU,NF,435.9232174854424,C,0.0,130.94354,49.056458,0.6415525,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000052,11.4,43.2,POINT (11.4 43.2),EU,SS,458.1415708398546,C,0.0,132.00916,47.990845,0.69009185,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000052,11.4,43.4,POINT (11.4 43.4),EU,NF,480.3607578086492,C,0.0,130.27887,49.72113,0.76054835,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000062,11.4,43.6,POINT (11.4 43.6),EU,NF,502.5807716167939,C,0.0,129.65083,50.349167,0.8013379,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000062,11.4,43.8,POINT (11.4 43.8),EU,NF,524.8016066607645,C,0.0,130.6662,49.3338,0.8302313,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000062,11.4,44.0,POINT (11.4 44),EU,NF,547.0232582629806,C,0.0,132.1122,47.887802,0.82321525,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000072,11.4,44.2,POINT (11.4 44.2),EU,NF,569.2457224837034,C,0.0,133.26964,46.730362,0.8079781,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000072,11.4,44.4,POINT (11.4 44.4),EU,NF,591.4689959753387,C,0.0,148.30586,31.694138,0.7399053,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000072,11.4,44.6,POINT (11.4 44.6),EU,TF,613.693075868371,C,0.0,12.734621,12.734621,0.76586986,iS-GNN_grid_0p6Hr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000082,11.4,44.8,POINT (11.4 44.8),EU,TF,633.8879287135312,C,0.0,11.075241,11.075241,0.7467917,iS-GNN_grid_0p6Br_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000082,11.4,45.0,POINT (11.4 45),EU,TF,611.6619640758765,C,0.0,11.70018,11.70018,0.731919,iS-GNN_grid_0p6Er_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000012,11.6,40.8,POINT (11.6 40.8),EU,TF,192.6263417391924,C,0.0,128.09186,51.908142,0.08789511,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000012,11.6,41.0,POINT (11.6 41),EU,TF,214.72309228929376,C,0.0,153.52011,26.479889,0.06199967,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000022,11.6,41.2,POINT (11.6 41.2),EU,TF,236.8418669427327,C,0.0,3.495581,3.495581,0.3500924,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000022,11.6,41.4,POINT (11.6 41.4),EU,TF,258.9772223552794,C,0.0,5.607251,5.607251,0.39325982,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000022,11.6,41.6,POINT (11.6 41.6),EU,TF,281.12542612347715,C,0.0,161.73808,18.261917,0.15839255,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000032,11.6,41.8,POINT (11.6 41.8),EU,TF,303.28383431735284,C,0.0,151.51343,28.486572,0.24198744,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000032,11.6,42.0,POINT (11.6 42),EU,TF,325.450522073609,C,0.0,146.63718,33.362823,0.31197605,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000032,11.6,42.2,POINT (11.6 42.2),EU,NF,347.6240549399292,C,0.0,128.14319,51.85681,0.38547575,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000042,11.6,42.4,POINT (11.6 42.4),EU,TF,369.803342185866,C,0.0,128.56367,51.436325,0.4618923,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000042,11.6,42.6,POINT (11.6 42.6),EU,TF,391.9875397557424,C,0.0,128.60068,51.399323,0.5553864,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000042,11.6,42.8,POINT (11.6 42.8),EU,NF,414.1759843220317,C,0.0,131.95586,48.044144,0.6166711,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000052,11.6,43.0,POINT (11.6 43),EU,NF,436.368147407155,C,0.0,131.07304,48.926956,0.6348678,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000052,11.6,43.2,POINT (11.6 43.2),EU,TF,458.5636027961504,C,0.0,133.0986,46.901398,0.6504954,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000052,11.6,43.4,POINT (11.6 43.4),EU,TF,480.7620029570207,C,0.0,133.27295,46.72705,0.78764343,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000062,11.6,43.6,POINT (11.6 43.6),EU,SS,502.9630616929982,C,0.0,134.54947,45.45053,0.82661265,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000062,11.6,43.8,POINT (11.6 43.8),EU,NF,525.1665411869606,C,0.0,130.85826,49.14174,0.8783062,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000062,11.6,44.0,POINT (11.6 44),EU,NF,547.372242193616,C,0.0,129.6669,50.3331,0.86903715,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000072,11.6,44.2,POINT (11.6 44.2),EU,NF,569.5799965221895,C,0.0,151.53372,28.466278,0.6677328,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000072,11.6,44.4,POINT (11.6 44.4),EU,NF,591.7896612090975,C,0.0,1.7619927,1.7619927,0.6253559,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000072,11.6,44.6,POINT (11.6 44.6),EU,TF,614.0011139535077,C,0.0,18.813997,18.813997,0.7327967,iS-GNN_grid_0p6Ir_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000082,11.6,44.8,POINT (11.6 44.8),EU,TF,633.8884866273182,C,0.0,12.474693,12.474693,0.72046727,iS-GNN_grid_0p6Cr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000082,11.6,45.0,POINT (11.6 45),EU,TF,611.6625219896646,C,0.0,10.6678505,10.6678505,0.695542,iS-GNN_grid_0p6Fr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000014,11.8,40.6,POINT (11.8 40.6),EU,TF,173.79110676137543,C,0.0,133.24901,46.75099,0.07798686,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000014,11.8,40.8,POINT (11.8 40.8),EU,TF,195.6880656113312,C,0.0,148.17122,31.828781,0.06464822,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000014,11.8,41.0,POINT (11.8 41),EU,TF,217.5849998938108,C,0.0,158.58673,21.413269,0.124755666,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000025,11.8,41.2,POINT (11.8 41.2),EU,TF,239.481907244262,C,0.0,4.9485908,4.9485908,0.35406846,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000025,11.8,41.4,POINT (11.8 41.4),EU,TF,261.37878526148023,C,0.0,156.2767,23.723297,0.2531468,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000025,11.8,41.6,POINT (11.8 41.6),EU,TF,283.2756315075269,C,0.0,150.57852,29.421478,0.30774,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000036,11.8,41.8,POINT (11.8 41.8),EU,NF,305.17244350763195,C,0.0,143.843,36.156998,0.34601232,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000036,11.8,42.0,POINT (11.8 42),EU,TF,327.0692187501072,C,0.0,143.16628,36.833725,0.37473595,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000036,11.8,42.2,POINT (11.8 42.2),EU,TF,349.00933743698687,C,0.0,132.29123,47.70877,0.45730874,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000047,11.8,42.4,POINT (11.8 42.4),EU,TF,371.10181837089885,C,0.0,126.067566,53.932434,0.54010797,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000047,11.8,42.6,POINT (11.8 42.6),EU,NF,393.2089576733197,C,0.0,128.02838,51.97162,0.6118149,iS-GNN_grid_0p6Dr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000047,11.8,42.8,POINT (11.8 42.8),EU,NF,415.3285399845822,C,0.0,130.99536,49.00464,0.6451409,iS-GNN_grid_0p6Gr_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
grid_000058,11.8,43.0,POINT (11.8 43),EU,NF,437.4587968863898,C,0.0,131.83192,48.168076,0.7038977,iS-GNN_grid_0p6Ar_results_ep_150_bs64_lr_5em04_k_diff_1_kNN_12_kernel_r_0_75_w_0_7em01.csv
