ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME_1,AZI,geometry
wsm160651,15.21,42.43,10.0,412.0,EU,C,TF,114.0,POINT (15.21 42.43)
wsm160654,15.08,42.34,10.0,400.0,EU,C,TF,119.0,POINT (15.08 42.34)
wsm160659,15.22,42.34,4.0,402.0,EU,C,TF,115.0,POINT (15.22 42.34)
wsm161384,14.61,41.53,10.7,308.0,EU,C,NF,120.0,POINT (14.61 41.53)
wsm162142,11.17,43.41,8.4,482.0,EU,C,TS,126.0,POINT (11.17 43.41)
wsm163960,11.96,42.71,8.0,407.0,EU,C,NF,117.0,POINT (11.96 42.71)
wsm164435,13.44,43.49,28.8,518.0,EU,C,SS,139.0,POINT (13.44 43.49)
wsm164495,14.02,41.32,5.2,287.0,EU,C,NF,143.0,POINT (14.02 41.32)
wsm165205,14.88,41.78,21.4,337.0,EU,C,SS,124.0,POINT (14.88 41.78)
wsm165495,13.22,42.64,12.0,422.0,EU,C,NF,154.0,POINT (13.22 42.64)
wsm165498,13.28,42.6,7.7,420.0,EU,C,NF,138.0,POINT (13.28 42.6)
wsm165503,13.15,42.68,12.0,425.0,EU,C,NF,144.0,POINT (13.15 42.68)
wsm165507,13.1,42.82,4.0,438.0,EU,C,NF,140.0,POINT (13.1 42.82)
wsm165508,13.25,42.62,10.6,421.0,EU,C,NF,149.0,POINT (13.25 42.62)
wsm165509,13.14,42.76,7.8,433.0,EU,C,NF,177.0,POINT (13.14 42.76)
wsm165511,13.23,42.63,8.0,421.0,EU,C,NF,153.0,POINT (13.23 42.63)
wsm165513,13.03,42.78,8.0,432.0,EU,C,NF,168.0,POINT (13.03 42.78)
wsm165515,13.24,42.64,9.7,423.0,EU,C,NF,164.0,POINT (13.24 42.64)
wsm165517,13.21,42.62,9.8,420.0,EU,C,NF,147.0,POINT (13.21 42.62)
wsm165518,13.22,42.63,9.5,421.0,EU,C,NF,156.0,POINT (13.22 42.63)
wsm165519,13.18,42.73,8.3,431.0,EU,C,NF,144.0,POINT (13.18 42.73)
wsm165520,13.04,42.85,7.6,440.0,EU,C,NF,118.0,POINT (13.04 42.85)
wsm165521,13.29,42.46,9.6,405.0,EU,C,NF,151.0,POINT (13.29 42.46)
wsm165522,13.19,42.66,9.6,424.0,EU,C,NF,164.0,POINT (13.19 42.66)
wsm165524,13.19,42.8,8.8,438.0,EU,C,NF,167.0,POINT (13.19 42.8)
wsm165525,13.16,42.78,9.4,435.0,EU,C,NF,154.0,POINT (13.16 42.78)
wsm165526,13.19,42.81,9.5,439.0,EU,C,SS,10.0,POINT (13.19 42.81)
wsm165534,13.08,42.89,4.0,445.0,EU,C,NF,133.0,POINT (13.08 42.89)
wsm165537,13.24,42.8,8.3,440.0,EU,C,NF,6.0,POINT (13.24 42.8)
wsm165539,13.19,42.72,8.0,430.0,EU,C,NF,165.0,POINT (13.19 42.72)
wsm165542,13.15,42.78,8.7,435.0,EU,C,NF,154.0,POINT (13.15 42.78)
wsm165544,13.14,42.67,8.0,423.0,EU,C,NF,154.0,POINT (13.14 42.67)
wsm165548,13.2,42.8,5.0,439.0,EU,C,NF,170.0,POINT (13.2 42.8)
wsm165550,13.23,42.69,10.2,428.0,EU,C,NF,176.0,POINT (13.23 42.69)
wsm165551,13.33,42.63,8.2,424.0,EU,C,NF,144.0,POINT (13.33 42.63)
wsm165556,13.12,42.4,17.5,394.0,EU,C,NF,141.0,POINT (13.12 42.4)
wsm165564,13.29,42.59,10.4,419.0,EU,C,NF,144.0,POINT (13.29 42.59)
wsm165566,13.28,42.66,8.3,426.0,EU,C,NF,152.0,POINT (13.28 42.66)
wsm165570,13.24,42.52,12.0,410.0,EU,C,NF,142.0,POINT (13.24 42.52)
wsm165573,13.21,42.75,9.8,434.0,EU,C,TF,29.0,POINT (13.21 42.75)
wsm165574,13.15,42.77,8.5,434.0,EU,C,NF,172.0,POINT (13.15 42.77)
wsm165583,13.16,42.69,10.8,426.0,EU,C,NF,139.0,POINT (13.16 42.69)
wsm165588,13.24,42.84,8.9,444.0,EU,C,NF,155.0,POINT (13.24 42.84)
wsm165591,13.16,42.83,4.0,441.0,EU,C,NF,171.0,POINT (13.16 42.83)
wsm165595,13.31,42.55,16.3,415.0,EU,C,NF,137.0,POINT (13.31 42.55)
wsm165599,13.24,42.85,8.4,445.0,EU,C,NF,159.0,POINT (13.24 42.85)
wsm165612,13.2,42.72,11.2,430.0,EU,C,NF,152.0,POINT (13.2 42.72)
wsm165617,13.29,42.6,8.6,420.0,EU,C,NF,161.0,POINT (13.29 42.6)
wsm165619,13.12,42.77,11.5,433.0,EU,C,NF,157.0,POINT (13.12 42.77)
wsm165621,13.15,42.79,5.0,436.0,EU,C,NF,29.0,POINT (13.15 42.79)
wsm165624,13.14,42.82,9.2,439.0,EU,C,NF,158.0,POINT (13.14 42.82)
wsm165629,13.19,42.76,10.3,434.0,EU,C,NF,144.0,POINT (13.19 42.76)
wsm165639,13.14,42.8,9.0,437.0,EU,C,NF,144.0,POINT (13.14 42.8)
wsm165670,13.13,42.83,9.6,440.0,EU,C,NF,159.0,POINT (13.13 42.83)
wsm165671,13.22,42.85,8.3,444.0,EU,C,SS,144.0,POINT (13.22 42.85)
wsm165673,13.23,42.75,11.2,434.0,EU,C,NF,153.0,POINT (13.23 42.75)
wsm165674,13.26,42.82,8.6,442.0,EU,C,SS,0.0,POINT (13.26 42.82)
wsm165686,13.31,42.62,8.9,422.0,EU,C,NF,138.0,POINT (13.31 42.62)
wsm165738,13.06,42.82,2.0,437.0,EU,C,NF,169.0,POINT (13.06 42.82)
wsm165757,13.09,42.88,12.0,444.0,EU,C,NF,161.0,POINT (13.09 42.88)
wsm165856,13.24,42.8,9.7,440.0,EU,C,NF,135.0,POINT (13.24 42.8)
wsm166008,13.19,42.82,11.1,440.0,EU,C,NF,9.0,POINT (13.19 42.82)
wsm166082,13.24,42.74,20.7,433.0,EU,C,NF,106.0,POINT (13.24 42.74)
wsm166136,13.19,42.76,9.4,434.0,EU,C,NF,146.0,POINT (13.19 42.76)
wsm166344,13.25,42.9,9.3,450.0,EU,C,NF,164.0,POINT (13.25 42.9)
wsm166346,13.25,42.89,9.3,449.0,EU,C,NF,166.0,POINT (13.25 42.89)
wsm166384,13.23,42.79,9.4,438.0,EU,C,NF,132.0,POINT (13.23 42.79)
wsm166401,13.12,42.85,7.8,442.0,EU,C,NF,132.0,POINT (13.12 42.85)
wsm166441,13.17,42.74,8.5,431.0,EU,C,NF,151.0,POINT (13.17 42.74)
wsm166445,13.19,42.74,4.0,432.0,EU,C,NF,159.0,POINT (13.19 42.74)
wsm166582,13.19,42.74,10.7,432.0,EU,C,NF,170.0,POINT (13.19 42.74)
wsm166749,11.0,43.61,10.2,505.0,EU,C,SS,123.0,POINT (11 43.61)
wsm166771,13.13,42.81,12.0,438.0,EU,C,NF,162.0,POINT (13.13 42.81)
wsm166780,13.11,42.88,12.0,445.0,EU,C,NF,155.0,POINT (13.11 42.88)
wsm166784,13.15,42.92,8.0,450.0,EU,C,NF,154.0,POINT (13.15 42.92)
wsm166786,13.11,42.8,4.0,436.0,EU,C,NF,121.0,POINT (13.11 42.8)
wsm166791,13.12,42.7,10.0,426.0,EU,C,NF,152.0,POINT (13.12 42.7)
wsm166794,13.1,42.96,2.0,453.0,EU,C,NF,171.0,POINT (13.1 42.96)
wsm166803,13.06,42.85,4.0,441.0,EU,C,NF,176.0,POINT (13.06 42.85)
wsm166813,13.11,42.81,3.0,437.0,EU,C,NF,165.0,POINT (13.11 42.81)
wsm166855,13.01,42.79,9.0,433.0,EU,C,NF,125.0,POINT (13.01 42.79)
wsm166871,13.16,42.75,12.0,432.0,EU,C,NF,159.0,POINT (13.16 42.75)
wsm166874,13.08,42.84,10.3,440.0,EU,C,NF,2.0,POINT (13.08 42.84)
wsm166875,13.14,42.81,10.7,438.0,EU,C,NF,139.0,POINT (13.14 42.81)
wsm166877,13.09,42.78,10.6,434.0,EU,C,NF,171.0,POINT (13.09 42.78)
wsm166879,13.08,43.06,29.3,464.0,EU,C,NF,130.0,POINT (13.08 43.06)
wsm166882,13.15,42.71,16.0,428.0,EU,C,NF,160.0,POINT (13.15 42.71)
wsm166884,13.17,42.8,21.0,438.0,EU,C,NF,121.0,POINT (13.17 42.8)
wsm166889,13.06,42.76,2.0,431.0,EU,C,NF,157.0,POINT (13.06 42.76)
wsm166902,13.09,42.77,11.9,433.0,EU,C,NF,21.0,POINT (13.09 42.77)
wsm166908,13.06,42.85,3.0,441.0,EU,C,NF,176.0,POINT (13.06 42.85)
wsm166909,13.14,42.81,8.5,438.0,EU,C,NF,154.0,POINT (13.14 42.81)
wsm166923,13.2,42.91,12.0,450.0,EU,C,NF,154.0,POINT (13.2 42.91)
wsm166950,12.74,42.75,12.2,423.0,EU,C,NF,158.0,POINT (12.74 42.75)
wsm166955,13.12,42.97,12.0,455.0,EU,C,NF,150.0,POINT (13.12 42.97)
wsm166961,13.21,42.78,9.9,437.0,EU,C,NF,8.0,POINT (13.21 42.78)
wsm166981,13.21,42.94,8.2,454.0,EU,C,NF,161.0,POINT (13.21 42.94)
wsm167007,13.15,42.89,13.1,447.0,EU,C,NF,144.0,POINT (13.15 42.89)
wsm167077,13.14,43.0,10.0,458.0,EU,C,NF,147.0,POINT (13.14 43)
wsm167078,13.21,42.72,4.0,430.0,EU,C,NF,160.0,POINT (13.21 42.72)
wsm167091,13.13,42.79,9.4,436.0,EU,C,NF,175.0,POINT (13.13 42.79)
wsm167224,13.15,42.94,10.0,452.0,EU,C,NF,166.0,POINT (13.15 42.94)
wsm167661,13.07,43.02,10.0,459.0,EU,C,NF,130.0,POINT (13.07 43.02)
wsm167703,13.26,42.56,17.0,415.0,EU,C,NF,156.0,POINT (13.26 42.56)
wsm167719,10.65,44.78,20.4,637.0,EU,C,TF,6.0,POINT (10.65 44.78)
wsm167747,13.23,42.83,12.9,442.0,EU,C,NF,169.0,POINT (13.23 42.83)
wsm167944,12.99,42.84,10.0,438.0,EU,C,NF,166.0,POINT (12.99 42.84)
wsm168344,12.75,42.8,10.0,429.0,EU,C,SS,116.0,POINT (12.75 42.8)
wsm168666,13.27,42.45,12.0,404.0,EU,C,NF,160.0,POINT (13.27 42.45)
wsm168673,13.29,42.47,12.0,406.0,EU,C,NF,160.0,POINT (13.29 42.47)
wsm168679,13.29,42.45,13.1,404.0,EU,C,NF,144.0,POINT (13.29 42.45)
wsm168682,13.24,42.62,10.0,421.0,EU,C,NF,136.0,POINT (13.24 42.62)
wsm168683,13.29,42.54,11.1,414.0,EU,C,NF,146.0,POINT (13.29 42.54)
wsm168684,13.27,42.49,11.9,408.0,EU,C,NF,145.0,POINT (13.27 42.49)
wsm168688,13.29,42.44,18.1,403.0,EU,C,NF,151.0,POINT (13.29 42.44)
wsm168692,13.0,42.51,10.0,403.0,EU,C,NF,143.0,POINT (13 42.51)
wsm168697,13.24,42.58,12.9,416.0,EU,C,NF,140.0,POINT (13.24 42.58)
wsm168698,13.26,42.55,9.7,414.0,EU,C,NF,138.0,POINT (13.26 42.55)
wsm168703,13.3,42.59,10.2,419.0,EU,C,NF,137.0,POINT (13.3 42.59)
wsm168721,13.32,42.61,10.5,422.0,EU,C,SS,165.0,POINT (13.32 42.61)
wsm168726,13.21,42.71,9.8,429.0,EU,C,NF,153.0,POINT (13.21 42.71)
wsm168798,13.34,42.55,11.8,416.0,EU,C,NF,149.0,POINT (13.34 42.55)
wsm168822,13.31,42.62,8.8,422.0,EU,C,NF,150.0,POINT (13.31 42.62)
wsm168831,13.3,42.62,8.6,422.0,EU,C,NF,147.0,POINT (13.3 42.62)
wsm168912,13.05,43.0,10.0,456.0,EU,C,NF,157.0,POINT (13.05 43)
wsm168915,12.93,43.04,10.0,458.0,EU,C,NF,158.0,POINT (12.93 43.04)
wsm168917,13.02,43.0,7.2,456.0,EU,C,NF,161.0,POINT (13.02 43)
wsm168927,12.6,40.99,12.0,232.0,EU,C,SS,95.0,POINT (12.6 40.99)
wsm168928,13.3,42.61,8.9,421.0,EU,C,NF,149.0,POINT (13.3 42.61)
wsm168930,13.04,42.98,8.5,454.0,EU,C,NF,155.0,POINT (13.04 42.98)
wsm168931,13.04,42.98,7.9,454.0,EU,C,NF,159.0,POINT (13.04 42.98)
wsm168981,13.03,42.98,7.5,454.0,EU,C,NF,158.0,POINT (13.03 42.98)
wsm169036,12.68,42.67,10.0,414.0,EU,C,NF,125.0,POINT (12.68 42.67)
wsm169038,12.7,42.68,6.9,415.0,EU,C,NF,81.0,POINT (12.7 42.68)
wsm169110,13.22,42.69,11.1,427.0,EU,C,NF,138.0,POINT (13.22 42.69)
wsm169201,13.26,42.51,7.2,410.0,EU,C,NF,158.0,POINT (13.26 42.51)
wsm169243,13.23,42.6,11.5,418.0,EU,C,NF,158.0,POINT (13.23 42.6)
wsm169718,13.32,42.56,9.1,416.0,EU,C,SS,168.0,POINT (13.32 42.56)
wsm169798,14.99,41.51,19.7,308.0,EU,C,NF,151.0,POINT (14.99 41.51)
wsm170048,13.27,42.47,14.4,406.0,EU,C,NF,157.0,POINT (13.27 42.47)
wsm170092,13.13,43.01,8.6,459.0,EU,C,SS,156.0,POINT (13.13 43.01)
wsm170097,13.13,43.02,9.2,460.0,EU,C,SS,150.0,POINT (13.13 43.02)
wsm170099,13.12,43.02,8.6,460.0,EU,C,SS,154.0,POINT (13.12 43.02)
wsm170100,13.13,43.02,8.5,460.0,EU,C,SS,158.0,POINT (13.13 43.02)
wsm170298,13.33,42.56,9.3,417.0,EU,C,SS,165.0,POINT (13.33 42.56)
wsm170316,13.33,42.46,12.3,406.0,EU,C,SS,146.0,POINT (13.33 42.46)
wsm170403,13.01,42.94,4.0,449.0,EU,C,NF,158.0,POINT (13.01 42.94)
wsm170408,13.11,42.92,4.0,449.0,EU,C,NF,163.0,POINT (13.11 42.92)
wsm170411,13.33,42.46,12.9,406.0,EU,C,SS,146.0,POINT (13.33 42.46)
wsm170957,13.19,42.76,10.0,434.0,EU,C,NF,112.0,POINT (13.19 42.76)
wsm171063,13.23,42.8,10.0,439.0,EU,C,NF,35.0,POINT (13.23 42.8)
wsm171169,13.35,42.45,12.1,406.0,EU,C,NF,144.0,POINT (13.35 42.45)
wsm171380,11.67,44.36,25.4,588.0,EU,C,TF,30.0,POINT (11.67 44.36)
wsm171446,13.12,42.89,8.1,446.0,EU,C,NF,179.0,POINT (13.12 42.89)
wsm171537,13.21,42.63,10.7,421.0,EU,C,NF,152.0,POINT (13.21 42.63)
wsm171543,13.21,42.63,10.0,421.0,EU,C,NF,101.0,POINT (13.21 42.63)
wsm171573,13.32,42.65,8.4,426.0,EU,C,NF,147.0,POINT (13.32 42.65)
wsm171588,13.16,42.91,7.9,449.0,EU,C,NF,145.0,POINT (13.16 42.91)
wsm171925,13.32,42.64,6.7,425.0,EU,C,NF,125.0,POINT (13.32 42.64)
wsm172218,15.22,42.4,10.0,409.0,EU,C,TF,131.0,POINT (15.22 42.4)
wsm172523,13.19,43.1,6.8,470.0,EU,C,SS,164.0,POINT (13.19 43.1)
wsm172626,13.01,42.99,7.3,455.0,EU,C,SS,135.0,POINT (13.01 42.99)
wsm172729,13.33,42.54,13.6,415.0,EU,C,NF,153.0,POINT (13.33 42.54)
wsm172852,13.27,42.17,5.0,375.0,EU,C,NF,120.0,POINT (13.27 42.17)
wsm173541,13.24,42.85,8.3,445.0,EU,C,TF,68.0,POINT (13.24 42.85)
wsm173653,15.7,40.31,14.2,200.0,EU,C,NF,141.0,POINT (15.7 40.31)
wsm173780,13.14,42.65,8.6,421.0,EU,C,TF,161.0,POINT (13.14 42.65)
wsm174169,10.08,44.75,18.4,638.0,EU,C,TF,52.0,POINT (10.08 44.75)
wsm174414,13.31,42.68,3.3,429.0,EU,C,NF,140.0,POINT (13.31 42.68)
wsm175055,13.29,42.64,8.1,424.0,EU,C,NF,152.0,POINT (13.29 42.64)
wsm175571,13.29,42.65,10.9,425.0,EU,C,NF,156.0,POINT (13.29 42.65)
wsm176184,11.95,43.92,10.0,541.0,EU,C,NF,169.0,POINT (11.95 43.92)
wsm176264,13.03,43.06,8.0,462.0,EU,C,NF,149.0,POINT (13.03 43.06)
wsm176265,13.03,43.06,7.8,462.0,EU,C,NF,134.0,POINT (13.03 43.06)
wsm176570,12.88,43.05,7.3,458.0,EU,C,NF,119.0,POINT (12.88 43.05)
wsm176635,13.47,42.35,18.8,399.0,EU,C,NF,60.0,POINT (13.47 42.35)
wsm176710,13.0,43.05,10.0,461.0,EU,C,NF,145.0,POINT (13 43.05)
wsm176718,13.04,43.05,10.0,462.0,EU,C,NF,159.0,POINT (13.04 43.05)
wsm176825,13.15,42.91,18.6,449.0,EU,C,NF,152.0,POINT (13.15 42.91)
wsm176828,13.44,42.27,10.4,390.0,EU,C,NF,151.0,POINT (13.44 42.27)
wsm176844,13.02,43.05,7.5,461.0,EU,C,NS,154.0,POINT (13.02 43.05)
wsm176847,10.82,43.13,6.2,453.0,EU,C,SS,103.0,POINT (10.82 43.13)
wsm176870,13.04,43.06,8.2,463.0,EU,C,SS,132.0,POINT (13.04 43.06)
wsm177118,13.04,43.06,8.1,463.0,EU,C,NS,119.0,POINT (13.04 43.06)
wsm177121,14.81,41.91,10.0,351.0,EU,C,SS,126.0,POINT (14.81 41.91)
wsm177206,10.96,43.25,10.0,465.0,EU,C,NF,132.0,POINT (10.96 43.25)
wsm177264,11.72,44.06,10.0,555.0,EU,C,NF,112.0,POINT (11.72 44.06)
wsm177662,13.52,42.81,20.5,448.0,EU,C,NF,136.0,POINT (13.52 42.81)
wsm177667,13.31,42.62,13.1,422.0,EU,C,NF,174.0,POINT (13.31 42.62)
wsm178841,13.03,43.06,7.8,462.0,EU,C,SS,153.0,POINT (13.03 43.06)
wsm179393,14.83,41.87,12.0,346.0,EU,C,SS,147.0,POINT (14.83 41.87)
wsm179430,14.88,41.83,15.4,342.0,EU,C,SS,143.0,POINT (14.88 41.83)
wsm179440,14.94,41.86,21.6,346.0,EU,C,SS,107.0,POINT (14.94 41.86)
wsm179517,10.67,44.79,16.5,638.0,EU,C,TS,175.0,POINT (10.67 44.79)
wsm180066,13.18,42.95,7.6,454.0,EU,C,NF,164.0,POINT (13.18 42.95)
wsm182593,13.58,42.04,22.1,368.0,EU,C,NF,145.0,POINT (13.58 42.04)
wsm182848,12.31,44.41,10.0,599.0,EU,C,TF,26.0,POINT (12.31 44.41)
wsm183369,13.31,42.42,9.4,402.0,EU,C,NF,146.0,POINT (13.31 42.42)
wsm186234,11.87,42.94,6.5,432.0,EU,C,TF,129.0,POINT (11.87 42.94)
wsm186500,12.76,41.86,10.6,328.0,EU,C,NF,135.0,POINT (12.76 41.86)
wsm187816,13.18,42.64,10.2,421.0,EU,C,NF,155.0,POINT (13.18 42.64)
wsm187869,11.82,43.93,6.4,541.0,EU,C,NF,121.0,POINT (11.82 43.93)
wsm187870,11.83,43.92,6.7,540.0,EU,C,NF,119.0,POINT (11.83 43.92)
wsm188165,13.1,42.81,6.3,437.0,EU,C,NS,122.0,POINT (13.1 42.81)
wsm190552,13.26,42.46,13.7,404.0,EU,C,NS,150.0,POINT (13.26 42.46)
wsm190554,13.26,42.46,10.6,404.0,EU,C,NS,153.0,POINT (13.26 42.46)
wsm190584,11.33,43.98,18.0,546.0,EU,C,NF,117.0,POINT (11.33 43.98)
wsm190750,14.74,41.07,10.9,257.0,EU,C,SS,152.0,POINT (14.74 41.07)
wsm190754,14.74,41.08,10.7,258.0,EU,C,SS,161.0,POINT (14.74 41.08)
wsm193779,15.12,40.87,11.9,240.0,EU,C,NF,132.0,POINT (15.12 40.87)
wsm193875,15.39,41.81,23.1,347.0,EU,C,TF,137.0,POINT (15.39 41.81)
wsm194286,13.3,42.98,10.7,460.0,EU,C,SS,171.0,POINT (13.3 42.98)
wsm194425,12.58,41.96,10.2,335.0,EU,C,SS,149.0,POINT (12.58 41.96)
wsm197161,13.0,43.37,6.3,495.0,EU,C,NF,177.0,POINT (13 43.37)
wsm197178,13.29,43.02,26.0,464.0,EU,C,TS,78.0,POINT (13.29 43.02)
wsm198921,15.45,44.36,26.3,614.0,EU,C,TF,38.0,POINT (15.45 44.36)
wsm202915,15.39,40.73,4.8,231.0,EU,C,NF,115.0,POINT (15.39 40.73)
wsm204230,12.57,43.36,8.6,487.0,EU,C,NF,126.0,POINT (12.57 43.36)
wsm204949,16.0,43.66,17.0,526.0,EU,C,SS,22.0,POINT (16 43.66)
wsm205323,13.61,41.75,15.6,338.0,EU,C,NF,146.0,POINT (13.61 41.75)
wsm205900,13.07,42.79,9.0,434.0,EU,C,NF,152.0,POINT (13.07 42.79)
wsm208589,13.11,42.93,9.0,450.0,EU,C,NF,160.0,POINT (13.11 42.93)
wsm211316,10.27,43.79,7.1,530.0,EU,C,TF,20.0,POINT (10.27 43.79)
wsm211414,10.72,44.78,23.9,636.0,EU,C,TF,144.0,POINT (10.72 44.78)
wsm211416,10.75,44.79,20.9,637.0,EU,C,TF,155.0,POINT (10.75 44.79)
wsm213072,12.93,41.95,9.1,342.0,EU,C,NF,83.0,POINT (12.93 41.95)
wsm213282,11.37,44.2,12.9,570.0,EU,C,SS,5.0,POINT (11.37 44.2)
wsm213660,11.23,43.65,6.5,509.0,EU,C,SS,134.0,POINT (11.23 43.65)
wsm213663,11.24,43.65,7.6,509.0,EU,C,SS,133.0,POINT (11.24 43.65)
wsm213855,11.23,43.66,7.6,510.0,EU,C,SS,146.0,POINT (11.23 43.66)
wsm213920,11.24,43.66,8.0,510.0,EU,C,SS,111.0,POINT (11.24 43.66)
wsm214622,13.98,43.06,3.0,480.0,EU,C,TF,72.0,POINT (13.98 43.06)
wsm215496,12.08,44.15,20.3,568.0,EU,C,NF,149.0,POINT (12.08 44.15)
wsm215506,13.18,42.67,9.1,424.0,EU,C,NF,155.0,POINT (13.18 42.67)
wsm217597,13.62,42.78,22.7,448.0,EU,C,SS,88.0,POINT (13.62 42.78)
wsm217605,10.53,44.16,10.0,569.0,EU,C,SS,84.0,POINT (10.53 44.16)
